"m200_mean","m200_stdev","m200_median","m200_errlo","m200_errup","c200_mean","c200_stdev","c200_median","c200_errlo","c200_errup","mdstar_mean","mdstar_stdev","mdstar_median","mdstar_errlo","mdstar_errup","mdbul_mean","mdbul_stdev","mdbul_median","mdbul_errlo","mdbul_errup","mdgas_mean","mdgas_stdev","mdgas_median","mdgas_errlo","mdgas_errup","rdstar_mean","rdstar_stdev","rdstar_median","rdstar_errlo","rdstar_errup","rdbul_mean","rdbul_stdev","rdbul_median","rdbul_errlo","rdbul_errup","rdgas_mean","rdgas_stdev","rdgas_median","rdgas_errlo","rdgas_errup"
6.978040978935887706e-01,4.703457704537319234e-02,6.997393814680232804e-01,6.494063586755522977e-01,7.434114302341243707e-01,9.400512378498314447e+00,1.445722991736935192e+00,9.319154349175827079e+00,7.945753413148829658e+00,1.083267562616139834e+01,6.296617889033974791e+01,9.837878949820845875e+00,6.347112079246709015e+01,5.321840843840779200e+01,7.255019559406102303e+01,9.076397109449464651e+00,4.048073080390995337e-01,9.078173389757481004e+00,8.664094429001060860e+00,9.480172064096276330e+00,3.510718474905469577e+01,1.667142545253753383e+01,3.531356551871851224e+01,1.692203871440799645e+01,5.266338554155914409e+01,3.118987008217101398e+00,2.594790598311280116e-01,3.116790620936545686e+00,2.859002699411686166e+00,3.383938932879634542e+00,2.185534266017826466e-01,6.185345609647656222e-03,2.184022649432012519e-01,2.123072299839817989e-01,2.247904032250127027e-01,1.416798734961143857e+01,5.328574302024843945e+00,1.366697961075577616e+01,8.463476042101202523e+00,2.030774458889321110e+01
