m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
6.622564471731147151e-01 8.800433508525681958e+00 5.565052455850893409e+01 8.936938254799692061e+00 5.524816458777981865e+01 2.969609442999067817e+00 2.123231544698557238e-01 1.114665515388182726e+01
7.575201601985454003e-01 1.017122134087779806e+01 4.070210439075358977e+01 8.302875555375711869e+00 3.269735222726785651e+01 2.594813444181445661e+00 2.037357098840139324e-01 5.940212730348390480e+00
7.170857073422318706e-01 1.175371277252052771e+01 3.378797280745638432e+01 8.443011048326150458e+00 3.041722275663661179e+01 2.594782630449937066e+00 2.099988053997410842e-01 4.942960824426142707e+00
6.763597696024447048e-01 9.896811409438900142e+00 4.391153887647141829e+01 9.587204265896401623e+00 3.775149562202582842e+01 2.782362484419537374e+00 2.272017170739831782e-01 6.847231399598840085e+00
7.068320961638534516e-01 1.153205591076589798e+01 3.534335732363711458e+01 8.773476497293380305e+00 3.101271993864704157e+01 2.628916130907078319e+00 2.148755099654149348e-01 5.164418370248103685e+00
7.578975226422780542e-01 8.509069171266435916e+00 4.835080568259524370e+01 9.127973113938304905e+00 3.613550907487719144e+01 2.840063140582791856e+00 2.236330565685842875e-01 6.824614817935452216e+00
7.254420424438670079e-01 1.051345897474002911e+01 3.953944579241817792e+01 8.674528675203646344e+00 3.430439402997125597e+01 2.606087701939034051e+00 2.210749867532925683e-01 6.095587808635584359e+00
8.274667768390983058e-01 1.029908722495392936e+01 4.430897403513248634e+01 8.227227766104928008e+00 2.216319077543564120e+01 2.712755899074575705e+00 2.162915590743768324e-01 5.701160161553671557e+00
5.847252587556278636e-01 9.191270735458854091e+00 5.493872416233565303e+01 9.287186956033867347e+00 5.437187647423588999e+01 2.947282768633003425e+00 2.237081778746158045e-01 1.048781588779243634e+01
6.636671285069892789e-01 8.593161441782964260e+00 5.088563842980705232e+01 8.898002202100300906e+00 4.907392510617138726e+01 2.829449982766060412e+00 2.033753992485685946e-01 8.451408425060163765e+00
7.362789457201741605e-01 9.278683580284051047e+00 4.226919619450409016e+01 9.160191610927327588e+00 3.939042805907945421e+01 2.662652852999075392e+00 2.325846873382518276e-01 6.421525484900167946e+00
6.564986550470256477e-01 8.782921203738993654e+00 4.983115374114817087e+01 8.320856311508947556e+00 4.833073077264510431e+01 2.786779597165182309e+00 2.077825583515365837e-01 8.220836798350827479e+00
7.860189415988430017e-01 1.061824987043304702e+01 4.615130081685582297e+01 9.165386907925830329e+00 2.692778786239711408e+01 2.774183314611018414e+00 2.211462927189831729e-01 7.767078145152856550e+00
7.012972170524158777e-01 1.129243615725518524e+01 3.713484207146464655e+01 8.367922928648113157e+00 3.296019142828329507e+01 2.604506668671381586e+00 2.175947690487835817e-01 5.658845067974640486e+00
6.239053402639648249e-01 1.341207375281001468e+01 4.649470821743754101e+01 8.549499105411978661e+00 3.478044430796859388e+01 2.840240770185918251e+00 2.003448256001390260e-01 1.122261907248239510e+01
7.094241059420733908e-01 1.329791818960656791e+01 4.807633594927564502e+01 8.477326680191413999e+00 2.690516653076614872e+01 2.946049455545489693e+00 2.046692753174925716e-01 1.503908697083746659e+01
6.629108509844210406e-01 9.324934832393187989e+00 5.112676523606123880e+01 8.775014674451394825e+00 3.793892660187605514e+01 2.897197840442991890e+00 2.050841421881387239e-01 7.976926599429361886e+00
7.425444108446004332e-01 1.151501576046590891e+01 3.537596013603916845e+01 8.449930788580697794e+00 3.032427826849156816e+01 2.510639338840744195e+00 2.087349466869143633e-01 5.446292459072521019e+00
6.952411224570600456e-01 9.706902962573730420e+00 4.584100372972008586e+01 8.732553738499015950e+00 4.248328073544833927e+01 2.679952825433269403e+00 2.171807123605054568e-01 7.864432613150887263e+00
8.388065944036632304e-01 8.445592688479916177e+00 4.273171308766894327e+01 9.215009009378631433e+00 3.524536390862227364e+01 2.760593101217737377e+00 2.358101068306214521e-01 5.735253005805307502e+00
1.036884657098653406e+00 6.674236350226880887e+00 5.012166386145443653e+01 1.031719463969825235e+01 3.464076525083500258e+01 2.918735087364401792e+00 2.385040228606373769e-01 6.480252071602518704e+00
6.524169041101599564e-01 9.867258006168469819e+00 5.308527758523676710e+01 8.928190728374040930e+00 4.198805094324531240e+01 2.967761588013725138e+00 2.201012834085925296e-01 9.863229664944936914e+00
8.539445692915409447e-01 8.797555765253228799e+00 4.322648931974824649e+01 9.048922028638807902e+00 3.293395343893480742e+01 2.726251009024721839e+00 2.206303388644210162e-01 5.997456736936015886e+00
7.086662033662537441e-01 9.968587808805732919e+00 4.976256497042690086e+01 8.491091549429274465e+00 3.158794027492192669e+01 2.868360118535167480e+00 2.036878012434785168e-01 7.712233138469512639e+00
5.986207859516169405e-01 1.371707303717879434e+01 4.778750103223774204e+01 8.843589863773896553e+00 3.594011550022431578e+01 2.937182461222852758e+00 2.173717917257713961e-01 1.219611601948520274e+01
7.569366990088278735e-01 9.539633242036721583e+00 4.335464865142125745e+01 9.458686958531378863e+00 3.479820477584502925e+01 2.728718587776345128e+00 2.325542741826078230e-01 6.512481301085923491e+00
6.766113207972616062e-01 1.276688953861833653e+01 3.690080650876721791e+01 8.230867622695358321e+00 2.666114633148185931e+01 2.603401224778153278e+00 2.158507294624157358e-01 5.546726584665403692e+00
7.706681712263455664e-01 8.588134657277173289e+00 4.212384061123066914e+01 8.295789949279885889e+00 4.057682877030655533e+01 2.629514276301846198e+00 2.044645596657981013e-01 5.933129597342839290e+00
5.800955237469576087e-01 9.160708174567353979e+00 5.285560747167068030e+01 8.564595461563822454e+00 4.931662868107063247e+01 2.878283218841322544e+00 2.137505038502545140e-01 8.888525231924429448e+00
8.502253286301051372e-01 8.659941019629192382e+00 5.554523549301593022e+01 9.102659905896132386e+00 3.138745318952517849e+01 3.008999539296666192e+00 2.269419307269186781e-01 9.698291020922589212e+00
7.030293287653143208e-01 9.979254471518471448e+00 4.830564242933893837e+01 8.970390089320735783e+00 3.159248368939036666e+01 2.848368926333255668e+00 2.163548629906862364e-01 7.282801857305529758e+00
7.058727101361298439e-01 8.852682432820728309e+00 4.556951126456718981e+01 9.207953438989934014e+00 4.095520375205344976e+01 2.744391349524698320e+00 2.236983572757632321e-01 6.839639040658804348e+00
6.753507761234704976e-01 1.224102053464305229e+01 3.286015027744228689e+01 8.753360926478542581e+00 3.264712231460900682e+01 2.554607403717298553e+00 2.012863562778623439e-01 5.211542720775629967e+00
6.553443827958470580e-01 1.081610861310635130e+01 5.132410213351919026e+01 9.102824333621162722e+00 4.116180353699247263e+01 2.943882473845815806e+00 2.239456015262827338e-01 1.089559246375925738e+01
7.086662033662537441e-01 9.968587808805732919e+00 4.976256497042690086e+01 8.491091549429274465e+00 3.158794027492192669e+01 2.868360118535167480e+00 2.036878012434785168e-01 7.712233138469512639e+00
5.982508811753247668e-01 9.280386532994068460e+00 4.814390091363969049e+01 8.985870512027496204e+00 4.577568187170266611e+01 2.818923576647562435e+00 2.133636999476426210e-01 7.493947708093582349e+00
6.262313521247024894e-01 1.039417955718612419e+01 5.252613785463098850e+01 8.702060688717168091e+00 4.205359288250430438e+01 2.942708509823985352e+00 2.128991626229523870e-01 1.005498440777398805e+01
7.087034436038014418e-01 1.133265180607412503e+01 3.382963408874123701e+01 8.405458699203322226e+00 3.277414576401511681e+01 2.597250899562463911e+00 2.048909622337494185e-01 4.964611111169965341e+00
6.487066933453894402e-01 1.040981884520518364e+01 4.850018494914913703e+01 8.581668169135465263e+00 3.796736905747693669e+01 2.810723913603808910e+00 2.097641585091206406e-01 8.317667016111439438e+00
7.412371267664357166e-01 1.183540698359885823e+01 3.200822496690479113e+01 8.461126032392559893e+00 3.072328553881409618e+01 2.479739393589430296e+00 2.041941345787969264e-01 4.930103774176597398e+00
7.177054482989840833e-01 9.535600788238387082e+00 4.849114986334429034e+01 7.983681045260836662e+00 3.510476042398535412e+01 2.749605543206417924e+00 2.014579101483373047e-01 7.360888009106499652e+00
7.534481053397765749e-01 1.108340631622789019e+01 3.803019342422481941e+01 8.566788478838970988e+00 2.768962290013021033e+01 2.642917194413497484e+00 2.041370841936432645e-01 5.200763945902767915e+00
6.867866476081738725e-01 9.127135958789725834e+00 4.480248127562954608e+01 8.883040350357681803e+00 4.213649872176988964e+01 2.729125313470354808e+00 2.071423282968911650e-01 6.859871104619669424e+00
8.112789373244281288e-01 8.443974368714899370e+00 4.856713743020008422e+01 9.561829536886506276e+00 3.271375927103235881e+01 2.878591795720498503e+00 2.206433458851874696e-01 6.647220347579639643e+00
7.435838062584235741e-01 8.891719133983901457e+00 4.588357768489179023e+01 8.503871837445426962e+00 4.006213159388482836e+01 2.720241055125576235e+00 2.036993589837999274e-01 6.942323359083206746e+00
5.844439466257416171e-01 1.129435290523028357e+01 4.811460269012304281e+01 9.176930467262680580e+00 4.025481113316332227e+01 2.875684534344804533e+00 2.113139919756634733e-01 8.801656368809378961e+00
7.265458302330494167e-01 8.064039421841586730e+00 4.720525472625973151e+01 9.334578567130588311e+00 4.674937445590087037e+01 2.742515781584573542e+00 2.163089183520286451e-01 7.355016441080559630e+00
7.707403340011761417e-01 1.014900521333395211e+01 3.912188636249328511e+01 9.286427765341962015e+00 3.144895894958485627e+01 2.648010094738920905e+00 2.165054514052087153e-01 5.574309879776672361e+00
7.258074730761554516e-01 7.781575857847455424e+00 5.797955788004748712e+01 9.049360895603392407e+00 5.217935360204021578e+01 2.992150008876494294e+00 2.072708188628621107e-01 1.071987680013024047e+01
7.274648581140898962e-01 1.122102540855005159e+01 3.454699280720481624e+01 8.274863039632355921e+00 3.407699271389232365e+01 2.476673472711464541e+00 2.086963428567762957e-01 5.397861670679720447e+00
7.419702966089047891e-01 8.893556491730194580e+00 4.461593308935590585e+01 8.492972101135933372e+00 3.919978749431255949e+01 2.732436051313528846e+00 2.054825457805947719e-01 6.461985117085198738e+00
6.818851021031822057e-01 1.000108029766787965e+01 4.509125642589894056e+01 9.494371793998608311e+00 3.454325220213295466e+01 2.804962403578554309e+00 2.345526601599279559e-01 6.715602078380826789e+00
5.716641767673439345e-01 1.464481447346993548e+01 4.178511317875933173e+01 8.797473168955612266e+00 2.951275158746406291e+01 2.821009496193615185e+00 2.284791118829824774e-01 8.341129322674046165e+00
6.683698870066172582e-01 1.045840518935240127e+01 4.138580280153183111e+01 8.842141705989821077e+00 3.731374205485756335e+01 2.680684730168149343e+00 2.211059369655053453e-01 6.497743649495225426e+00
6.960265121462531068e-01 8.418608135828986150e+00 4.926340069277674161e+01 9.106730922041144538e+00 4.476653300781253364e+01 2.822954522963080137e+00 2.361802801275758867e-01 7.694517346493087828e+00
7.358310844465573153e-01 9.765805522235645242e+00 4.258358475516901365e+01 8.652553342439198047e+00 3.532211543309809798e+01 2.640831610577178523e+00 2.012883941579616531e-01 6.362824179336126207e+00
7.526466324651800432e-01 8.979531429154636868e+00 4.739412582472738933e+01 8.988366792786521842e+00 3.622263604942630622e+01 2.801683653522628603e+00 2.055863652881401993e-01 7.082543539886642314e+00
7.353512595887813363e-01 8.196737490773850610e+00 5.404185024843575746e+01 8.812885426775537212e+00 4.641245404533980690e+01 2.913121159517330749e+00 2.194762156942368370e-01 9.282365282871349876e+00
5.882169703537314387e-01 9.613522639885712096e+00 5.047108150254473458e+01 9.016035464721051440e+00 4.737661564176983831e+01 2.865730487649695402e+00 2.204970680864564436e-01 8.598462731028050143e+00
6.206551517082017355e-01 9.458990181379901330e+00 4.937674879011377982e+01 8.608489683690841332e+00 4.907797631023623808e+01 2.802569678559319932e+00 2.131895596882594224e-01 8.561164973414840063e+00
7.177162290190204352e-01 9.719436434987260398e+00 4.871699078339857181e+01 9.121338647351537432e+00 3.204060628513826714e+01 2.879919007911714512e+00 2.161745098182276670e-01 7.315666371663926526e+00
6.287876965118903705e-01 1.031520922256015105e+01 4.542028843332730759e+01 8.315921837915730919e+00 4.326628085458508366e+01 2.707459837921565526e+00 2.002808845429452644e-01 7.775645327414633989e+00
7.811784773972650919e-01 9.407921455908597963e+00 4.818656010886597585e+01 9.197354613073981611e+00 3.030186460027051254e+01 2.843371631047882708e+00 2.239362977151395651e-01 7.153551439205353191e+00
6.769378072809740798e-01 8.678719512860377350e+00 4.888739598764593808e+01 8.496259144440177380e+00 4.496424123425044428e+01 2.802948253037529369e+00 2.010439621537558896e-01 7.597433682474524552e+00
7.002650785268791367e-01 9.991713875003842560e+00 5.025266256838457224e+01 8.879076217481257416e+00 3.170287274846646142e+01 2.892584187129981110e+00 2.269154029088945590e-01 8.060726804752427199e+00
7.491877087308725924e-01 1.095922435677583451e+01 4.181470591149579974e+01 8.140483450389144338e+00 2.664314684417657375e+01 2.703427201774213806e+00 2.153971142876217049e-01 5.891063474431701863e+00
6.892803187185865266e-01 9.728938681477309558e+00 4.701404495553018847e+01 8.790369898245007363e+00 3.548916806703083893e+01 2.804249150449859673e+00 2.173997637458843779e-01 7.074329675382816873e+00
8.857340820408740045e-01 8.281358935463263293e+00 4.355777250966389147e+01 8.548372467796973240e+00 3.633975601830326951e+01 2.657452569202946702e+00 2.042224119137627802e-01 6.083723136002477716e+00
6.591255205972297304e-01 1.074534162890896560e+01 3.988985434154419352e+01 9.608953454294372420e+00 3.407155652939568569e+01 2.721082883469685854e+00 2.249844307304252056e-01 5.915041695107602138e+00
6.454156720943166059e-01 1.029095020279509143e+01 4.760821642649075613e+01 8.288199596825556625e+00 4.179014879793989934e+01 2.748234595329626995e+00 2.060312514648063864e-01 8.266441052097686537e+00
6.750453391864290609e-01 1.225770110190621054e+01 3.214137783118453484e+01 8.437645308734751382e+00 3.136491979106816075e+01 2.532244818312102907e+00 2.039990763904499516e-01 4.808752982791061115e+00
7.595131562567203343e-01 1.152438294725781631e+01 3.428011726612877652e+01 8.478294419495771450e+00 2.828584935498147601e+01 2.551795024724428540e+00 2.045998782128686522e-01 4.850061887563441587e+00
6.883779861593658511e-01 9.678412043112965435e+00 4.263569417376756832e+01 8.598317396407054503e+00 3.887951160292624309e+01 2.659620581425373498e+00 2.119618803325285517e-01 6.346245080722997756e+00
7.287391502038552682e-01 9.252568619123547222e+00 4.958285123766155778e+01 8.630535909991330357e+00 3.764809114928818445e+01 2.829408069175980422e+00 2.208375423261675352e-01 7.965249973185576593e+00
6.587528676127940575e-01 1.235468493900282816e+01 3.414237228296956062e+01 8.766731868169848951e+00 3.077678163546340429e+01 2.605130306514738425e+00 2.128779233730925813e-01 5.149838840038050591e+00
8.819152064652018286e-01 8.696697729531933874e+00 4.278551564186464162e+01 8.622958545932291941e+00 3.264550498711953708e+01 2.687284102790534757e+00 2.077936954433590167e-01 5.776944662189010593e+00
6.047826101584601322e-01 1.217686703518491598e+01 4.802774645724922209e+01 8.935843425794564254e+00 3.831755906918021992e+01 2.900512534719188906e+00 2.144323691435008894e-01 1.001190265825365344e+01
7.264399449867728897e-01 1.166532960279196374e+01 3.560470444880022001e+01 8.946505076848856319e+00 3.020843736953437642e+01 2.557632345532303120e+00 2.333654211887565277e-01 5.545366819503298572e+00
6.015877460135028443e-01 1.121357273121271803e+01 4.945443319130502147e+01 9.380188044440730621e+00 4.015696568514251652e+01 2.895426987178566947e+00 2.494741000799213793e-01 9.731829454451982997e+00
7.533257480261249528e-01 1.117286135281137760e+01 3.465005493613184484e+01 7.823909102644130087e+00 3.123099142937262229e+01 2.533710467360274166e+00 2.038474860846681558e-01 4.988851479937451927e+00
7.436609491536176897e-01 9.156676791791340975e+00 4.227465843036737425e+01 8.878308633833128738e+00 3.960494780235372048e+01 2.694535655090301240e+00 2.197175820400005530e-01 6.314664642750139834e+00
7.153137720206038663e-01 1.107598113282475438e+01 3.607283068471768672e+01 8.895176648479312220e+00 3.380038641884797812e+01 2.573253332818116856e+00 2.060524393014167566e-01 5.568724919675354101e+00
6.856461937424355169e-01 9.006645787233285461e+00 4.566939615253974694e+01 8.730260344525344607e+00 4.502242928934443000e+01 2.752530623491607820e+00 2.223613392138913680e-01 7.282728404890147722e+00
7.932106914887067095e-01 8.542283206842522958e+00 5.012386593192709938e+01 9.091164297327779309e+00 3.297957472330395490e+01 2.909889903205290285e+00 2.142330934812430587e-01 7.040092513907187488e+00
6.961268390289661046e-01 1.125185936519405061e+01 3.566232808433069579e+01 9.318068967322643559e+00 3.316725288888885359e+01 2.636659620041656105e+00 2.166032359340630820e-01 5.469878940100017850e+00
6.117809357064714071e-01 9.680847444479288910e+00 5.246753996297046285e+01 8.927768488405668279e+00 4.998171906840828171e+01 2.912021828012126612e+00 2.161032753060208311e-01 9.996423385511761239e+00
7.149513198841224160e-01 1.090546011315809949e+01 3.496350484766089295e+01 8.396997141641913132e+00 3.465721926731626468e+01 2.485092852513898443e+00 2.123859434097606913e-01 5.234123411102867607e+00
6.413130155352068096e-01 1.091060918066167318e+01 4.128679766829390019e+01 9.383231400422463508e+00 3.605919233097073118e+01 2.697561731531476603e+00 2.437433643760839597e-01 6.511447329034819376e+00
6.918769830296451762e-01 1.146474660557956682e+01 4.819648008033409781e+01 8.622189169395308994e+00 2.649232925787925907e+01 2.889398059478215597e+00 2.164457548693085598e-01 8.273639813919245967e+00
7.367554877988043982e-01 9.896283596382783543e+00 4.971778901326395328e+01 8.854567971141767302e+00 3.245282138639792890e+01 2.838619068566952119e+00 2.175186544469203676e-01 8.274180212038158899e+00
7.045201372673710605e-01 1.200251597913329960e+01 3.344163840472191396e+01 8.878319044490957879e+00 2.922707587633222204e+01 2.613076526993555415e+00 2.149744128057629045e-01 4.850082913190277623e+00
6.972677383281487007e-01 9.647747517867323097e+00 4.361366803503827327e+01 8.498614483194224078e+00 3.663439476986476961e+01 2.761248241531944814e+00 2.147531825414089046e-01 6.272113998289667869e+00
7.060072874009045707e-01 1.198124863868954826e+01 3.306138608757154884e+01 8.533597657230071576e+00 3.050404011129338144e+01 2.560357348737339223e+00 2.068217002791555570e-01 4.975924682331544169e+00
5.850022679774564693e-01 1.320689280191617065e+01 5.079301916666597805e+01 9.110365534587684166e+00 3.710073455616336702e+01 3.068727308018104782e+00 2.237445637080451855e-01 1.286553106669141222e+01
7.086662033662537441e-01 9.968587808805732919e+00 4.976256497042690086e+01 8.491091549429274465e+00 3.158794027492192669e+01 2.868360118535167480e+00 2.036878012434785168e-01 7.712233138469512639e+00
7.291124641418096353e-01 1.167493145005798993e+01 3.331335249010837884e+01 8.722625600929852396e+00 3.094759449616682190e+01 2.579986217072613108e+00 2.004673814873593751e-01 5.063927248184617369e+00
6.602938761960425174e-01 1.049691069914702268e+01 4.376607219730935583e+01 8.290955610782248186e+00 3.820325714360053837e+01 2.672174274727657117e+00 2.066091394292835504e-01 7.048117475847359259e+00
6.607745650576699603e-01 9.689760640020022464e+00 4.790188395113548125e+01 9.243015527516545760e+00 3.756374046145567291e+01 2.854302045914653974e+00 2.107643235683296923e-01 7.395846482473182881e+00
6.368126010601615761e-01 1.036128884417853513e+01 4.238235579986270096e+01 8.429845427418104720e+00 4.047235868601732989e+01 2.647300970836056866e+00 2.181989669242503926e-01 6.727095147487124116e+00
6.130090176433808935e-01 1.254878647565347904e+01 4.466985962965998880e+01 8.464598571471894317e+00 3.284046737388190706e+01 2.774785201623346964e+00 2.263729093930537950e-01 8.209323201943405479e+00
7.992917014933632602e-01 1.015450515734139536e+01 4.953073789932504667e+01 7.912830447054387761e+00 2.004200018173320075e+01 2.889259406138638742e+00 2.052269687756670680e-01 6.455400736074651036e+00
7.550426462841132169e-01 1.008641505028992214e+01 4.587403892106635084e+01 8.562448129314745415e+00 3.042208236847228164e+01 2.763603147909728719e+00 2.086347526211526082e-01 6.993112222291711255e+00
7.208959425416854305e-01 1.023842388154260874e+01 3.704226734106563867e+01 8.336336002814181967e+00 3.691193790445493050e+01 2.546675718578693015e+00 2.157026089239497957e-01 5.515163483377737208e+00
6.847137049963021305e-01 9.663185363752745616e+00 4.249939142151679761e+01 8.872288194338274536e+00 3.825643582328065406e+01 2.711217954613676984e+00 2.173769956659584723e-01 6.298135389456380295e+00
6.617082913407540401e-01 9.366237509888993173e+00 4.594652710559277153e+01 9.357540474805086106e+00 4.329691621034284310e+01 2.779463132092484301e+00 2.173142266382144527e-01 7.459067713466912330e+00
6.626243318500376622e-01 9.754601338510354935e+00 4.375690277119321792e+01 9.254210406711495196e+00 3.911949112899429792e+01 2.727476637099115475e+00 2.230337525931229969e-01 6.688929507716303569e+00
6.823440610757731672e-01 9.955761981461975552e+00 4.723661816831744176e+01 9.521149453990974010e+00 3.800326108080646037e+01 2.815921314421404809e+00 2.375365455370533063e-01 7.867083536757764506e+00
6.882896039503892949e-01 9.076216823351595409e+00 5.078056352296660236e+01 8.984080758950078405e+00 4.267395059029642113e+01 2.846314810280456520e+00 2.112589200335160955e-01 8.557131067114189804e+00
6.721010022383135940e-01 1.090732366165574874e+01 3.701881713839753729e+01 8.742112318991138054e+00 3.691183931078138869e+01 2.574965086730729436e+00 2.249526088625218023e-01 5.789671071403802216e+00
6.370893582733376803e-01 1.173508238399186610e+01 4.721396101291075809e+01 7.995832827648118091e+00 3.849016916765225460e+01 2.791080019629769371e+00 2.026944393851923543e-01 9.361451250098966170e+00
7.050566956775083938e-01 1.199725315371623324e+01 3.339948835190234178e+01 8.854485333322200447e+00 3.014577093897988291e+01 2.550063799957333011e+00 2.029556177206545686e-01 4.985012617036693960e+00
8.174385518348878943e-01 8.023933526712458075e+00 4.582396918700838739e+01 8.539670208469750889e+00 4.178142557142375324e+01 2.674617830754776104e+00 2.067685389112443317e-01 6.775511513515059647e+00
7.060024177609803830e-01 1.151671083907140058e+01 3.401410152005766463e+01 8.759541956419660380e+00 3.359409573831029405e+01 2.580720154513609366e+00 2.040747715021445086e-01 5.288246005941606320e+00
7.446786489365831985e-01 7.999920767211557759e+00 5.063467459258180270e+01 8.582443626863174302e+00 4.618082230523612708e+01 2.814231134832140491e+00 2.058170269720230594e-01 7.982979734258845106e+00
6.749014406522728660e-01 8.978602057589032626e+00 4.905301514136781549e+01 9.035283893713847547e+00 4.322681905967011318e+01 2.784962865265680598e+00 2.200565408227750930e-01 7.882863898474298914e+00
6.897974103154604908e-01 1.095395080782031805e+01 3.756122075130798521e+01 8.416203196593869507e+00 3.386914838276902628e+01 2.658358923075003766e+00 2.015922154154345669e-01 5.490130537942038202e+00
6.215306325278137090e-01 1.502988707950737535e+01 4.723197553820808992e+01 8.583659898485654693e+00 3.066969592892225549e+01 3.019707758562908850e+00 2.163318240852517282e-01 1.712787906925474601e+01
6.606874531465330991e-01 1.193667379047077937e+01 3.443453717079256649e+01 8.623580906842569505e+00 3.370987874097721004e+01 2.592125490810371691e+00 2.007047719332493985e-01 5.351234203964827074e+00
7.784768250590156091e-01 7.436541889041945907e+00 4.665343346339439989e+01 9.679350697187828700e+00 4.612569655176421435e+01 2.768491863589660706e+00 2.294689450180693313e-01 6.864718347383941044e+00
7.867151204353655114e-01 9.300999162121481589e+00 4.601640794984737681e+01 9.663879432990135854e+00 3.207606204730818433e+01 2.811001171099260620e+00 2.340797766617103703e-01 6.752164247032879985e+00
7.587541049927183368e-01 9.138530205900185166e+00 5.002647172358631877e+01 9.061183054395408831e+00 3.475942005365697440e+01 2.867668779714843907e+00 2.112273848750448602e-01 7.910517253309385488e+00
6.914257421307924423e-01 9.230529809566862198e+00 4.905931908962811150e+01 9.168629515937967156e+00 3.829902093424649223e+01 2.855452069004341009e+00 2.287737858263126922e-01 7.655816962222660393e+00
7.176710542808646398e-01 8.360581341489751850e+00 5.212985352969850794e+01 9.405145633265874494e+00 4.308968694557398749e+01 2.887610419378817461e+00 2.232667501485675332e-01 8.413565602922805198e+00
7.443017365377990746e-01 1.126124289232399889e+01 3.584689854154640898e+01 8.937818923550331363e+00 2.885909540975152865e+01 2.617871725707552333e+00 2.146278079733281163e-01 5.032795506712701261e+00
7.202068119356755949e-01 9.349033689030054717e+00 4.620916422728258510e+01 8.723184178000593647e+00 4.093190822388559980e+01 2.726119423096436734e+00 2.057004712840378724e-01 7.545145700330258443e+00
6.676993230744159291e-01 1.198208929233286923e+01 3.455779119289583434e+01 8.517309217183104408e+00 3.249251270348460707e+01 2.572738931405318841e+00 2.028895914749706264e-01 5.218869899628705511e+00
5.804322362137945834e-01 8.717051047036834532e+00 5.118876245284570814e+01 9.043568446058076304e+00 5.063445442533730301e+01 2.852051481612893014e+00 2.240260757344701703e-01 8.290110924331250075e+00
7.062163281405200443e-01 1.032047209464556481e+01 4.200756832675300245e+01 8.352833497253527639e+00 3.339299362107157521e+01 2.624593175852381055e+00 2.133700907152897841e-01 6.163385270484408984e+00
7.046949044128820727e-01 8.754904933677607914e+00 4.485493084244325956e+01 8.890713228889920217e+00 4.203629937515857051e+01 2.694441621353363292e+00 2.159322420322555558e-01 6.671862805954382303e+00
7.474833009780715853e-01 8.405105102974927078e+00 4.541290589522783705e+01 8.813258419281588374e+00 4.215016271512800472e+01 2.681717469197093973e+00 2.167792383892161168e-01 6.762264205106347070e+00
7.262029815249101405e-01 1.127011833478243474e+01 3.490773509975961986e+01 8.839873880736016432e+00 3.134839501595373790e+01 2.598294784414059144e+00 2.039808252481530304e-01 5.141375887380961629e+00
7.637230966655788045e-01 9.291740558732776378e+00 4.592049814786982154e+01 9.304903605894244478e+00 3.348115907680116266e+01 2.766175490802972980e+00 2.335010858128113709e-01 6.759655877032804128e+00
6.915505953065519407e-01 1.043305990592743271e+01 3.954772535773710729e+01 8.912294492487795594e+00 3.791450500720173977e+01 2.600794112932529600e+00 2.223819027287169403e-01 6.288204637108153250e+00
7.775146709457102512e-01 9.441323803755764743e+00 4.808266861607640408e+01 8.900689113427176835e+00 3.133738494018523468e+01 2.762588148833080570e+00 2.063508873533766996e-01 7.264240204722090866e+00
7.917883303648584059e-01 8.940952106299949520e+00 4.248745371998308684e+01 8.570075935865496319e+00 3.667294129629204491e+01 2.710207444694906709e+00 2.000684013428133123e-01 5.982072104423364678e+00
7.503691277384753056e-01 9.096672441825397470e+00 4.597455306792902263e+01 9.027265884559742659e+00 3.612893302173544186e+01 2.724980016369936031e+00 2.328118184722684225e-01 6.791935957543010716e+00
5.839787788575063754e-01 1.220465832443093745e+01 4.927968783686083043e+01 8.676505022808722600e+00 4.283342225632215872e+01 2.890450126165334588e+00 2.006347196755773610e-01 1.077901267763890303e+01
7.537553505244986018e-01 9.526059381718553709e+00 4.184590136410206185e+01 8.873237941535315088e+00 3.605997141982347642e+01 2.661868656027327251e+00 2.233482119755936801e-01 6.146676216799245474e+00
7.373119418250458912e-01 9.957173372267860145e+00 4.306084157987777417e+01 9.027660396243033958e+00 3.225807604758390568e+01 2.731414162314660388e+00 2.310259068531306526e-01 6.236645609647132993e+00
5.632780442964526735e-01 1.135452410133335199e+01 5.027350468268348749e+01 8.998295188113546672e+00 4.371120902986161383e+01 2.933909434231592783e+00 2.238795413779755827e-01 9.679074303805927926e+00
7.024632573936682167e-01 1.229973978969637294e+01 3.198167634628316947e+01 8.716856076595959735e+00 3.070623851183935216e+01 2.536441629035610212e+00 2.048092990203984887e-01 4.980951297311198900e+00
8.697601694055497878e-01 9.296845153945055173e+00 5.054444499109242628e+01 9.134984555696346931e+00 2.588103520906451749e+01 2.855028276150799904e+00 2.294250405529136838e-01 8.092822104658115023e+00
6.040403112498067273e-01 1.173159452848433482e+01 4.881554743862290024e+01 8.153940089306921379e+00 3.718100332340322467e+01 2.859097823741647559e+00 2.042299865874029896e-01 9.187136531364480163e+00
7.458278970200405977e-01 1.187290357952985431e+01 3.248000737550302830e+01 8.472287358351980657e+00 2.949041472978199607e+01 2.527849176253705643e+00 2.023838883221335816e-01 4.827456148778219713e+00
8.551207615152107699e-01 7.657085728163033345e+00 5.184543271663167729e+01 9.491631324748585286e+00 3.333989218056338188e+01 2.924789256872729837e+00 2.149584229899034471e-01 6.949104312631822822e+00
