weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 4.157323078538407435e-01 7.227587185583558282e-01 4.439141840690320473e-01 3.051553224720816582e-01 9.891078192914455336e-01 7.746686215400482300e-01 2.714930504091879193e-01 3.115983211131033714e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.899440825240042763e-01 7.701926679056660952e-01 1.219617389288164544e-01 3.614529472682854738e-01 4.889848310509721241e-01 3.756899776246900302e-01 6.619512432177034889e-01 1.299787466020477789e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.864345922405632905e-02 7.400273709959440671e-01 8.075937784448048440e-01 3.126684985810570527e-01 8.939703967262476736e-01 8.336429706067769452e-01 8.011086166985225132e-01 4.208123459617242323e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.776232117791019194e-01 9.100353495988102726e-01 6.633827135783645357e-01 2.476573340726111461e-01 8.577092916048697502e-01 1.305819217687780309e-01 1.629177938150350169e-02 3.374127798716255455e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.792278932792361612e-01 7.603943688209746643e-02 5.562043458050244249e-01 8.437587662063495975e-01 8.391385776334424618e-01 4.039765747151439212e-01 7.066212630408508222e-02 6.330096755008551845e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.574884854306992432e-01 1.770727944686922850e-02 8.931070430403749150e-01 1.621546038330359263e-01 2.388737407036930493e-01 5.581070550716784595e-01 9.780491645228617248e-02 2.245892158660722782e-02
0.000000000000000000e+00 -9.999999999999999775e+37 5.832336770537928095e-01 2.279155603626042970e-01 2.446615069389924679e-01 1.681482721716663908e-01 3.188021126402810212e-01 6.663696886853246459e-01 9.543211727217103535e-01 9.616497512162027750e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.169395225523475634e-01 5.533129214658334405e-01 3.705564416700939390e-01 6.191984011503859353e-02 8.100562208187298552e-01 6.495781317992186388e-01 1.500618897184047285e-02 9.678459620835203614e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.443196991929553308e-01 1.825118579929307927e-01 2.047243072842830358e-02 6.701515237773187916e-01 3.733338018685151694e-01 9.748888749840909362e-01 6.416467178302894814e-01 2.021497316348686013e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.179350614467776559e-01 6.655310168881445332e-01 4.338028207450433937e-01 1.394450796737822795e-02 7.740487106986163601e-01 4.468014817799359495e-01 5.945760176991699009e-01 8.933133089585008069e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.069327375372288724e-01 9.427624412760771122e-01 3.004760446725615042e-01 6.743633142304236161e-01 5.478891589985540600e-01 5.307292163820030995e-01 2.733266798240441275e-02 9.601133690993708392e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.473813830905655653e-01 3.008433464212094677e-01 6.101157926274505261e-01 5.927453251792960121e-01 9.123336975830758089e-01 2.701441823890680105e-01 6.967760389872772464e-01 4.048605022179747603e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.422761805016337977e-02 3.804365246793508515e-01 2.970034424470120449e-01 8.948666957888975482e-01 7.554166215631148429e-01 9.178004473312468825e-01 3.181403027047725596e-01 1.457484255423008301e-01
