weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 2.472954241560466393e+00 1.946993214516124837e+01 1.088232651568216447e+01 2.175252170171868116e+00 8.325650076707715641e+01 6.882393153367917904e+00 1.949411505894811381e+00 7.395883826147518825e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.267701598285048359e+00 1.351123903203960452e+01 1.443506557999080542e+01 1.554532950130370850e+01 5.387984559705922294e+01 3.047346768754911395e+00 9.491655693018987705e-01 2.447206253598746883e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.551473278328952432e+00 1.453926038856521608e+01 7.105833780176587311e+01 4.606062287796998334e+01 9.694004944345101649e+01 2.213302711642100462e+00 1.799393153213922014e+00 1.563770316129898497e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.910103526267695528e+00 5.102683259496163970e+00 3.908572569724313439e+01 9.197579662508934106e+00 8.026916910608250078e+01 5.609840425561053223e+00 4.654321979223376426e-01 2.078561038282694895e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.231308452586557411e+00 6.841442088634002161e+00 8.792977223320835378e+01 3.301725045949572745e+01 1.665480422007142991e+01 5.132469362115200440e+00 3.654275026345230604e-01 4.016125652967720505e+00
0.000000000000000000e+00 -9.999999999999999775e+37 7.630787777410931172e-01 2.012571671237125059e+01 7.499973336397827950e+01 4.628399804258425831e+01 8.224375754477897260e+01 7.897335985992265606e+00 1.359900946711971592e+00 1.024798699848889605e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.648390683573994209e-01 1.493100310842386058e+01 3.592559480275779293e+01 1.805272530148565124e+01 3.712070338639932743e+01 7.345202532426903907e+00 4.608262145985552172e-01 4.711967686378576659e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.516858789834539145e+00 1.921758871118305478e+01 2.893242038917978221e+01 2.157779130034517934e+00 4.969010924792218731e+01 5.017626937386911123e+00 6.964888612940834944e-01 1.848559101811176575e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.244909588854595572e+00 2.024118808937393510e+01 1.934551302637463266e+01 1.038129994688004309e+01 4.830725521172301740e+01 3.854250741351766596e+00 1.847740415319400142e+00 1.994064528495055555e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.726584194332275501e+00 1.638432561951401922e+01 2.427149203124952948e+01 3.763821132753559340e+01 5.531180987614471434e+01 2.491732864473846121e+00 1.240013970715832192e+00 1.265412835371292033e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.829712769117100901e+00 9.791416411968782540e+00 4.173690443665611838e+01 1.804082318425404097e+01 2.963976844846279946e+01 2.842792680305861630e+00 1.806065002811841014e+00 2.618335920791027949e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.638627139199814398e+00 1.945388775323813491e+01 2.193415208096483582e+01 8.170567794650477111e+00 4.130929310565113610e+01 2.149988531549258397e+00 7.706460693752135160e-01 2.046842080647933493e+00
0.000000000000000000e+00 -9.999999999999999775e+37 6.840175652284363750e-01 1.153765650413884636e+01 8.224453775107001263e+01 2.080735853848807793e+01 8.723804621706970863e+01 4.141460719560015491e+00 1.663271989419993879e+00 1.124952595015850321e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.721233520371227677e+00 1.912628552343301536e+01 2.872101977877195367e+01 4.596414387610816732e+01 1.572818558430788194e+01 6.847266535790747177e+00 1.497164961556801233e+00 7.742980440658059571e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.227311748528030044e+00 1.307745123345807947e+01 6.438982180942328171e+01 1.245312658598205324e+01 7.056227684401585520e+01 2.390424054753261807e+00 4.915457395419727815e-01 3.876010463929469019e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.875605610971321280e+00 1.536355506475334565e+01 1.975479863248824230e+01 7.166980872659816093e+00 6.703534765717770938e+01 2.297160155483921606e+00 1.670107276123150353e+00 1.073320054813011737e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.870495229660262382e+00 1.875571125834944297e+01 7.152220231129646777e+01 3.790568057128405144e+01 4.436106873082501068e+01 7.695314182201650866e+00 1.632589017651568719e+00 4.998950671552663039e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.872317907376268131e+00 1.917282579238483464e+01 2.195966767186029855e+01 3.820032898840518243e+01 5.976383202099222913e+00 3.868339156671166457e+00 1.809452161731870401e+00 1.075314918444319190e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.396733329186812256e+00 1.777984709262577212e+01 7.200159402785946838e+01 1.038886870960942677e+00 9.092421310823665692e+01 2.963620655385122760e+00 1.207608307671855563e+00 2.437170130258586553e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.056103426711920923e+00 1.633786198585085714e+01 5.315293572523222565e+01 4.820584104235535250e+01 8.994390889686818014e+01 3.019654897320688036e+00 4.091010854028205856e-01 1.787456171213607803e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.766644323944260186e+00 1.681799297633531154e+01 5.692139212166777895e+01 1.941745673255816840e+01 9.029831235959711933e+01 3.738172944414743348e+00 8.197025610217474334e-01 3.809535680857651929e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.934758781767744296e+00 1.527256039527974707e+01 8.060556491227480080e+01 2.241922553618385905e+01 1.802080732047449985e+01 3.687200962536946847e+00 1.511613515943677433e+00 2.289963604844037270e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.919106092934241836e+00 1.663516200612694718e+01 2.407852402423990412e+01 2.463169728354947807e+01 2.317416841815842687e+01 4.938932981708976655e+00 1.069032118326879388e+00 6.894964590165244545e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.177188258147339184e+00 9.046690764475274094e+00 3.071280965043375488e+01 4.061549185570248000e+01 4.453246262224451613e+01 4.735338255475634917e+00 1.185649138929755875e+00 1.129909761022153347e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.331439066829205320e+00 1.376064037642409232e+01 1.494505529999861082e+01 3.532967715571990652e+01 5.058993828086481415e+01 6.189176403085313360e+00 9.703814248702351541e-01 1.241854938624414650e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.932071557060316636e+00 1.306248363218190178e+01 2.217086986676790872e+01 2.277780902495320703e+01 2.478655520016378233e+01 3.504776591545728515e+00 1.903849242544925158e+00 2.116558379930313816e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.327812460633603919e+00 6.721818833813804517e+00 1.331693327718464559e+01 4.571057780730092901e+01 8.768515414255743678e+01 6.028643228086925099e+00 1.711501406746553933e+00 1.022417526949157462e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.304252700103841534e+00 1.618567515090312270e+01 2.186721662987186576e+01 3.198047892952692450e+01 3.330066567634999330e+01 5.758824718852485702e+00 7.714494583741102751e-01 2.459448909408029138e+01
