m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
6.097036939856264048e-01 8.489586510029461408e+00 7.757261725326746671e+01 9.190018059488314961e+00 4.953425626977622898e+01 3.410780679689254136e+00 2.172674597167669197e-01 1.777228734649432340e+01
5.985720693313696383e-01 9.814186007305247372e+00 6.833047778629074287e+01 8.894715143094057197e+00 6.242560127083037003e+01 3.093755540342243648e+00 2.174664159610880665e-01 1.884489867473213565e+01
7.145219807299002523e-01 8.965461949818640974e+00 5.490456409954016692e+01 9.789508852394730454e+00 4.146488513885919502e+01 3.062706382802454108e+00 2.259926929530408912e-01 8.036029081967789978e+00
6.688380219586040898e-01 6.808381275667254151e+00 7.218339901918812984e+01 9.148463608498108357e+00 6.477617873433800355e+01 3.081354591204934490e+00 2.211502289434508772e-01 1.697630017642902800e+01
7.527028432461481122e-01 9.661107868650939068e+00 5.801293265748235939e+01 8.874256212584759496e+00 1.033342225474202714e+01 2.957378162047664460e+00 2.141503918878319979e-01 2.117119722091836920e+01
6.995937680129695746e-01 8.544860680602768710e+00 6.803406054601647668e+01 9.889107429385502357e+00 2.345787064310519909e+01 3.468303683014644534e+00 2.333723018242470637e-01 1.405915510193685591e+01
6.729641026072604726e-01 8.903740162145869164e+00 6.753395385951091612e+01 8.202783194372109676e+00 3.531356551871851224e+01 3.071640613053917335e+00 2.045676103996927064e-01 1.131299692863245276e+01
6.434466660306993324e-01 9.032853636232598404e+00 7.883341856023317007e+01 9.400044337655165450e+00 3.299834316974674664e+01 3.694599090543986275e+00 2.184443697607157953e-01 2.179002545583025352e+01
6.972342596569850448e-01 1.083653410570612152e+01 5.727649291249930741e+01 9.052102289850164851e+00 2.913278796722593711e+01 2.989213502145111612e+00 2.181266694752443391e-01 8.625797961129659797e+00
6.878500004765230047e-01 9.251247924982800797e+00 6.785684433887750799e+01 9.931030575612332711e+00 2.690352179167036795e+01 3.419926355241196703e+00 2.341920742941011879e-01 1.624069260384280966e+01
7.188671261524542944e-01 1.078095502569098585e+01 6.141941773634704305e+01 8.588278189339533242e+00 4.005810700965184878e+00 3.177348225948375404e+00 2.089181619578281135e-01 1.421333118865516276e+01
7.731809868353919368e-01 1.162794830197066176e+01 3.972523620687833557e+01 9.053704779560524329e+00 1.843013177016852921e+01 2.854457989936534545e+00 2.161750476534620435e-01 5.448212859853154733e+00
7.040712638504736942e-01 8.989478824142398850e+00 7.370532588042647149e+01 8.755543164614348228e+00 2.000800392473922074e+01 3.254430390839146092e+00 2.131282628082788455e-01 1.548053381989156208e+01
6.486879708231392261e-01 9.033428729761661558e+00 7.261825528503771920e+01 8.736656775094687077e+00 3.641366508183564576e+01 3.240523520602561547e+00 2.128884128831213807e-01 2.131801188383098022e+01
7.310431212943463430e-01 1.214224806445636418e+01 5.554300990525449322e+01 8.737710041530421634e+00 1.493369133523539105e+01 3.056484493031662808e+00 2.178137748563995224e-01 1.585179800722483812e+01
6.136084018784314642e-01 9.436171327545613607e+00 7.426862937497256212e+01 1.063253249032878855e+01 3.420524822224257377e+01 3.656987707320449754e+00 2.417599499198332669e-01 2.035206080475139245e+01
7.587815328620515221e-01 8.498262568146150997e+00 6.310150287382424494e+01 9.680687778353307849e+00 1.073281415336396094e+01 3.222762656367250678e+00 2.244013497287415115e-01 6.509538246862546451e+00
6.816068495963397700e-01 7.449581731762794590e+00 6.284914362247340591e+01 9.171338791840268456e+00 5.727478383215346014e+01 3.115405183223552310e+00 2.175013388713973594e-01 1.182262768403347941e+01
6.667428870880848235e-01 9.814953494814236734e+00 5.798051245755746663e+01 8.195814880414840076e+00 4.042257662186398903e+01 2.882431226243084676e+00 2.022610461380104085e-01 1.089904767086662396e+01
7.778597170433180219e-01 1.009065870941942222e+01 5.413706881405053650e+01 9.149654833865735526e+00 1.026404099266981795e+01 2.797125028792267543e+00 2.203151198715104231e-01 1.986332833910773132e+01
7.884958798060951457e-01 6.151418134176454444e+00 6.354637057750939988e+01 8.886896361753118256e+00 3.186474511992868841e+01 3.130110859401050050e+00 2.122263964114831925e-01 6.007080604598121987e+00
7.179115675303592292e-01 1.069651233989495687e+01 6.513441195416113771e+01 9.463058404362470810e+00 1.892664132115187670e+01 3.200113365842551350e+00 2.262989905987509154e-01 1.677324998953625368e+01
7.159568880768637511e-01 8.869113064960412629e+00 7.083964647952927862e+01 8.545298936957919977e+00 3.748610702833452279e+01 3.115867471713349879e+00 2.137151721986844388e-01 1.960090946254439004e+01
7.084979982794260556e-01 9.260283221073024151e+00 5.262754464970785762e+01 9.369946274334921554e+00 4.553251205512487587e+01 2.912748582204655712e+00 2.220685146518428799e-01 1.355457601925509259e+01
6.843534319623784112e-01 7.927098882850158290e+00 6.384002537217816808e+01 9.066299522980530767e+00 4.585951214126612285e+01 3.202916881340113431e+00 2.206963603201762547e-01 1.052529071076912537e+01
6.019772969670591500e-01 1.151442656004306997e+01 5.806345789205131780e+01 8.838265567652605625e+00 5.472126294917698885e+01 2.932150034575282227e+00 2.173184963469823316e-01 1.551666197731809760e+01
7.121711867333599955e-01 1.021836899579453473e+01 6.228330684069685219e+01 9.918907880902342100e+00 1.963647937891265371e+01 3.249611127127129073e+00 2.321901340412976800e-01 1.206531264719529339e+01
7.313670739782470731e-01 8.971872640713755231e+00 6.988348996952100833e+01 8.881213136245989404e+00 4.126406494786071022e+01 3.357917754003316713e+00 2.134325161321676267e-01 1.752232338756460450e+01
6.615481485024061747e-01 7.648460331220036323e+00 7.125619041005172960e+01 8.716362376509190213e+00 3.642917441600525308e+01 3.143314111591188009e+00 2.072505514109367342e-01 1.019744686229160457e+01
6.986477667850137241e-01 9.671907935477474183e+00 6.008718280450299432e+01 9.042018059868610180e+00 2.435493160717248884e+01 3.089922157378754974e+00 2.147231190864684336e-01 8.677979449614134921e+00
6.313985684076111049e-01 1.057580573662332668e+01 7.523762459146531967e+01 9.063630239920570375e+00 3.401820098991657915e+01 3.651771310082539745e+00 2.165318607420005925e-01 2.330989397133556551e+01
6.672899585648537357e-01 7.547631434584107346e+00 8.069992540720365071e+01 1.007045471486957666e+01 3.791853495743920632e+01 3.557508298168922778e+00 2.303292983301989949e-01 1.836770333850995485e+01
6.852536472291774761e-01 9.818628107306201613e+00 6.494952092394325405e+01 8.867258725955682763e+00 3.695718629765294594e+01 3.158426019654042349e+00 2.171282487243282600e-01 1.716949961413427062e+01
7.495527938031891768e-01 9.578223060964388580e+00 7.535252674066926204e+01 9.588237509166093631e+00 5.460694947471719907e+00 3.557435649970027924e+00 2.232967676556427417e-01 2.431464940884882964e+01
6.570350066172697678e-01 1.007936778141244538e+01 6.618075744989428699e+01 9.304756149130389176e+00 5.269965638282715048e+01 3.179041600485458474e+00 2.260757037441302741e-01 2.443248041805077975e+01
7.119128933887244326e-01 1.015497159052608289e+01 6.414569988834560377e+01 9.251221261594356093e+00 1.759434135878525041e+01 3.375826560210250626e+00 2.229621856454129802e-01 1.190690154296905057e+01
5.706986984661401863e-01 9.353681695027450615e+00 7.632777494096758630e+01 9.932719349268692710e+00 7.445436181614019233e+01 3.616061927765720885e+00 2.283732627512850000e-01 2.137317888865156945e+01
7.246584333760326402e-01 8.811816812304645197e+00 6.355666485231933649e+01 8.970492376484759944e+00 2.901202639865455879e+01 3.065220037749784687e+00 2.141048412026376191e-01 1.683256565834307850e+01
7.250166812504184044e-01 8.488870804656720281e+00 5.856211002503539476e+01 8.726838538795416156e+00 4.413299113614947800e+01 2.992486497123178601e+00 2.084011800579621543e-01 9.174685664890940728e+00
6.981728947241534478e-01 1.100791238658655402e+01 6.004247548987999039e+01 8.907753868798639729e+00 2.014644938418663500e+01 3.002664931160340167e+00 2.177508147908736036e-01 1.371788259608755745e+01
6.291221245809689444e-01 7.382944355164601902e+00 6.980037812898780203e+01 8.677953780895592217e+00 5.278784030586270148e+01 3.090773419606735128e+00 2.113282967243849120e-01 1.401446974686152558e+01
7.787113528747925395e-01 1.162199894036324288e+01 3.669741797566680930e+01 9.116294627812399298e+00 2.183710487766346731e+01 2.494922609536665004e+00 2.196045172980097548e-01 4.785505666784860779e+00
7.484340522623225134e-01 1.071185886000375298e+01 5.891705922474434942e+01 8.577222772946875295e+00 1.645772148712121208e+01 3.047798733748577238e+00 2.118343031065368087e-01 7.582916904647885481e+00
6.994229928197474022e-01 1.305171587337086159e+01 5.267607080099546124e+01 8.901296440994283188e+00 5.854687799383291313e+00 2.897741250832747362e+00 2.174576495526923114e-01 9.835398336906669314e+00
6.474778939895998731e-01 9.447810157684127574e+00 7.171176790865069961e+01 8.888609269807597357e+00 5.256110176087790364e+01 3.386384830203004181e+00 2.097908888236055813e-01 1.658019327096268469e+01
6.893115113305555708e-01 8.739848951495444496e+00 6.155928719206833222e+01 8.661294354042931687e+00 3.940055083534779357e+01 3.072468589086573498e+00 2.120733957884071430e-01 1.044908489477217017e+01
7.714862614255674211e-01 8.317622909853561453e+00 5.789735654160638489e+01 9.142205682556939550e+00 2.282590829477032202e+01 3.121776942863441207e+00 2.170631013023195943e-01 5.873056103254664428e+00
6.672040003711409151e-01 1.028350692368487174e+01 6.285103774522132625e+01 9.343885439498942347e+00 3.464401509861985318e+01 3.053391968650603250e+00 2.240510957127715419e-01 2.290507043853303415e+01
6.987971619423157810e-01 1.015425203501133922e+01 4.213486190542279530e+01 8.501147895264656640e+00 3.379161074894740580e+01 2.639345901519855264e+00 2.095085625348443170e-01 4.970942447768966765e+00
6.781004002235897499e-01 8.275401948653009043e+00 6.638053670784634619e+01 9.640663825311307278e+00 4.451335095261181607e+01 3.285733601836393181e+00 2.284440616159618131e-01 1.208340208565046581e+01
8.766613960504674452e-01 1.082427949396797118e+01 3.026365696913664038e+01 9.292771351148530812e+00 2.570534492949123617e+01 2.584446780401974841e+00 2.219671501138802683e-01 3.624486415619149415e+00
7.120981966564364773e-01 1.060516583621535247e+01 5.868100888118983960e+01 9.214090928381484247e+00 2.048634034197674580e+01 3.210590791500385954e+00 2.204581684803797459e-01 7.863997321655446626e+00
7.800581685310419289e-01 1.169547165510796205e+01 5.102355160107455134e+01 9.446345199469455167e+00 2.409776496087824960e+00 2.895823360826968340e+00 2.242731340174945187e-01 2.169845631269313913e+01
7.648090794392793379e-01 9.465109147695745406e+00 6.559159462328744894e+01 8.764545809677962040e+00 6.796602005957310233e+00 3.148826698119827405e+00 2.122344594565512832e-01 9.176455384181059216e+00
6.906824946124663356e-01 1.042467707392788867e+01 6.000150709641241775e+01 9.447633021720108104e+00 3.531087018721635218e+01 3.337279024005680217e+00 2.213623218065146614e-01 1.262781855742462156e+01
7.671525814054608317e-01 1.040237720680061884e+01 5.757563234835960486e+01 8.898075921527045296e+00 1.436670128901574373e+01 3.091245506730070591e+00 2.147724389803990219e-01 1.061580131989882680e+01
7.046319071662666689e-01 1.015921836817115675e+01 6.774184104166667453e+01 8.921922763434174897e+00 3.611140687188871823e+01 3.186803180337705932e+00 2.149677773062989850e-01 1.503887850389480008e+01
6.423128131923397932e-01 1.072236717029722541e+01 6.331060957712410442e+01 9.720437010355485796e+00 2.529749558268463616e+01 3.349775571293590826e+00 2.212596732958254653e-01 2.276821270028062827e+01
6.339605297740319445e-01 9.925819462527250892e+00 5.493495212288393503e+01 9.090778587002011690e+00 4.855714159833247834e+01 2.885059054253964916e+00 2.243717773842134056e-01 1.382931640276588858e+01
6.035558431634313603e-01 1.097235593163199141e+01 6.554250075880466397e+01 8.813355734351290494e+00 4.440455476681777469e+01 3.187811106556710516e+00 2.119066399923677513e-01 1.958024485959400707e+01
6.291501453162854363e-01 8.552931358454355149e+00 7.204702585366655399e+01 9.587978048850331447e+00 6.135460329923495948e+01 3.314182228537809305e+00 2.295830964280270725e-01 2.385939151197383623e+01
6.679369026942708620e-01 7.615625247911578910e+00 7.927735357997849519e+01 9.099737889236974908e+00 3.316443819676582905e+01 3.409360178913243278e+00 2.180223037763770189e-01 1.757053637012757719e+01
7.283933737293426525e-01 1.054184414017582050e+01 7.040243437306709495e+01 8.988340953903566799e+00 2.020503934615450081e+00 3.373183115151378697e+00 2.145101775634311869e-01 1.358192071928802136e+01
7.335343230068006593e-01 8.853655424571233112e+00 6.332499310618135979e+01 8.751033916471897101e+00 2.913723386133348470e+01 3.028378533225911884e+00 2.118551983641429048e-01 1.190091786443788635e+01
6.765682622823201431e-01 8.703670345013573950e+00 7.280929983118853954e+01 9.053215900828138984e+00 5.243617659812481691e+01 3.350029573503238822e+00 2.215108614024057232e-01 1.905513234622812746e+01
5.883672556077612636e-01 9.129956447984893586e+00 7.045923008811247712e+01 9.342645439075864644e+00 6.957545756328298125e+01 3.393274702073262983e+00 2.170991682078076412e-01 1.676347816716169703e+01
6.168501720788759357e-01 9.018982011955470668e+00 7.689097664148529532e+01 9.465651143708697646e+00 6.035806161778439360e+01 3.482948035786033181e+00 2.245400384427351514e-01 2.416623900033210148e+01
7.003980471389572582e-01 9.341125373214318017e+00 6.427720974454760494e+01 8.813866306388600691e+00 4.405968944712830648e+01 3.069539480946784860e+00 2.169634696273158581e-01 2.153601129142831994e+01
6.753296957397765254e-01 8.513209981009147498e+00 6.894167195970445050e+01 8.730229908391384797e+00 6.857736950153812927e+01 3.108210174102059575e+00 2.095609192744812832e-01 2.085323437392426982e+01
7.562256517969185854e-01 6.863790030814586274e+00 6.054821256081629599e+01 9.224496001877859896e+00 4.863292360388889790e+01 3.044895192910177517e+00 2.195227264396110434e-01 8.747078672441116254e+00
7.820369786041416749e-01 8.753565556655848567e+00 6.092807524219103499e+01 8.998239200429400952e+00 1.551343399403933709e+01 3.046028060970964013e+00 2.187709173853658318e-01 8.832361858249022646e+00
7.017896387264126457e-01 8.334639297483965592e+00 6.916607599588198241e+01 9.975144852913674143e+00 2.383460777135173814e+01 3.339180667103484268e+00 2.372955481244827802e-01 9.498189943300147320e+00
7.698414121424349554e-01 7.835469458888856487e+00 5.880323671616949355e+01 9.354235490131511455e+00 4.286012974733010594e+01 3.010263930419435852e+00 2.220085388086213418e-01 9.533537958333280216e+00
6.455216733721055311e-01 8.046614622997250166e+00 5.426365891298960520e+01 8.641520606963142725e+00 5.376124265169434580e+01 2.857656185374744418e+00 2.170881080584724232e-01 7.140480475665152760e+00
7.026680773906504029e-01 9.843560120944092162e+00 6.006261342243827528e+01 8.861825927990903295e+00 2.530414039139942517e+01 2.988767005600131643e+00 2.114273999277907490e-01 1.065475493488622050e+01
7.182400177834532551e-01 1.060426419415173527e+01 5.299830101278874395e+01 8.952202275473393200e+00 2.786757538192984285e+01 2.957925607097109832e+00 2.186250508010203486e-01 9.083634738724191138e+00
6.700776223534956610e-01 8.959400462004287746e+00 7.121222751601578693e+01 9.183796614998710695e+00 2.912439586245588430e+01 3.298455072507445518e+00 2.195569326726323489e-01 1.665128342955148710e+01
7.121435223405503390e-01 1.141834235933047914e+01 5.306111709168654045e+01 8.823029418128278678e+00 1.425584058054148962e+01 2.853104430219231880e+00 2.185630732302234203e-01 8.194589671633760730e+00
6.332307726451550378e-01 7.873220167819686033e+00 6.707812550183726330e+01 9.310123766907317133e+00 5.464855539038265420e+01 3.088355523878473896e+00 2.198204489763114777e-01 1.346077581389500999e+01
6.526420491204981689e-01 5.878992601653481920e+00 6.994230385815137652e+01 9.278049334368493106e+00 6.451653273850359938e+01 3.120388513845600453e+00 2.191463376043905342e-01 1.064190651317566605e+01
5.998561731940629249e-01 9.416685678886366873e+00 6.583496065909521633e+01 9.328661938799303499e+00 6.402382596659471403e+01 3.345109611241259717e+00 2.200935312824607304e-01 1.725327150277471233e+01
6.908172487165795683e-01 9.840136582106286056e+00 6.676481423495488343e+01 8.592859683770749157e+00 2.231919524515305753e+01 3.173005759872401299e+00 2.100603398013162759e-01 1.366297741868887528e+01
6.191213757149442998e-01 8.954880429180576584e+00 6.888946195535757511e+01 9.126430070549178097e+00 4.478340686549829286e+01 3.487454175720068772e+00 2.167152781968257058e-01 1.510449789770023798e+01
6.549441090288952161e-01 8.306557274088742560e+00 7.298680092658251795e+01 9.011396524229384752e+00 4.720766812710309068e+01 3.287032417890266345e+00 2.183083018587465285e-01 1.696421472438434819e+01
6.408438215461925713e-01 9.382190961471536639e+00 7.059470724750562454e+01 9.234300773925371075e+00 5.857514756570241587e+01 3.338370964944802566e+00 2.258796263081910560e-01 2.303642741982328701e+01
6.970148475270656618e-01 9.928654755732054582e+00 7.175547672255973453e+01 9.641631976083539612e+00 3.312876878897257882e+01 3.356519925225283529e+00 2.252857714244177745e-01 2.490754770623721726e+01
7.541791722415890353e-01 7.365788199427724336e+00 6.472983852717187858e+01 8.638764144080735008e+00 2.957509671090327075e+01 2.982898345750032210e+00 2.157131140184874174e-01 9.173514130019327695e+00
6.990641373143429149e-01 1.088282514566725823e+01 3.942619455444037868e+01 9.065212920549146958e+00 3.620012630180055879e+01 2.548278686090324374e+00 2.205262204695659367e-01 5.984309567984280598e+00
6.639675320736972974e-01 1.018375702473369415e+01 5.876570024356065147e+01 8.850529517093582044e+00 4.566727246833346499e+01 3.034880420747987806e+00 2.160410459076615164e-01 1.293792500656752154e+01
7.022809613094062042e-01 9.087300300279974152e+00 5.708421493745380815e+01 9.083304555990421747e+00 4.203058762904910139e+01 2.905343426363824477e+00 2.218087978826663864e-01 2.494805799505659039e+01
6.701599733118742686e-01 8.311228726855039994e+00 6.533443002995214499e+01 9.465151201765134914e+00 5.120778239118068598e+01 2.926565635360449669e+00 2.267472595351652798e-01 1.258981451581917455e+01
6.756891690921736915e-01 1.146250003110699289e+01 5.665406053522645635e+01 8.312072047179304590e+00 4.971060157078804309e+01 2.813842741685457227e+00 2.099819705293599625e-01 1.643551372248548859e+01
6.907019918334187381e-01 9.607277948011830659e+00 7.637773323470115372e+01 8.425435320175751031e+00 1.474935871172167978e+01 3.308948735596183965e+00 2.037450649142654446e-01 1.837731776639648729e+01
7.250209125693403145e-01 1.039750267720309296e+01 6.708030776654544525e+01 9.047892586325195552e+00 1.862367658568279083e+01 3.389429204585891586e+00 2.178803100472319898e-01 2.204762537135773925e+01
7.714862614255674211e-01 8.317622909853561453e+00 5.789735654160638489e+01 9.142205682556939550e+00 2.282590829477032202e+01 3.121776942863441207e+00 2.170631013023195943e-01 5.873056103254664428e+00
6.291272271351735501e-01 7.310580907448494870e+00 6.890121032816458069e+01 9.082121795112136908e+00 6.089303918629596524e+01 3.139441707739946352e+00 2.260371520249042088e-01 1.451263840230164881e+01
7.732593740710408392e-01 1.030122080881381308e+01 5.607807897527900565e+01 9.062059101630302038e+00 1.551835599529155196e+01 2.928945456533227798e+00 2.204794859880193081e-01 9.066307124400484696e+00
6.332670201863588311e-01 9.121070929278340955e+00 7.048786872890383393e+01 9.338749510451421543e+00 6.182325894575100733e+01 3.205519202379414345e+00 2.197800117146216370e-01 2.087862933768268903e+01
7.019838881162249189e-01 9.517871795932240531e+00 5.522933899627879839e+01 8.868814273708888862e+00 4.947847825442722325e+01 2.855038696522667507e+00 2.168679633628025072e-01 1.622344024550163510e+01
7.134907128561435163e-01 8.484485260022935904e+00 6.674401212874994371e+01 8.749814375571288494e+00 2.999026519313403583e+01 2.970556514553418292e+00 2.126259221881021122e-01 8.704646539952150874e+00
7.114253119773265022e-01 7.948416998838222725e+00 6.269138547030382114e+01 8.589463587636373632e+00 3.001756635508326454e+01 3.055028979271103395e+00 2.058989597687093664e-01 6.621285617570283222e+00
7.419388884685007568e-01 1.161958279565329377e+01 5.287986432953572091e+01 9.308862838112046845e+00 1.715878340744333030e+01 2.842733251960983587e+00 2.232166258785861501e-01 7.285831320605955952e+00
7.115676427222922262e-01 1.100421481493409459e+01 6.599121950218778920e+01 8.655827906821485840e+00 9.031217984200228699e+00 3.336173482631301201e+00 2.127030896606965094e-01 2.491224092353613173e+01
7.238454948158709046e-01 1.140628728774581191e+01 4.381763624823444303e+01 8.953207569371201657e+00 2.930958029999053238e+01 2.525448186159584107e+00 2.113952132468449319e-01 8.689038165128611269e+00
6.902015407846106010e-01 1.052777356199123560e+01 7.229219067232587292e+01 9.063898603122760633e+00 1.421523101734732464e+01 3.434093050429236627e+00 2.137774413648890481e-01 1.522778287846517031e+01
7.947625755855204366e-01 1.205133463061514831e+01 4.549900459361568750e+01 9.643373386883229870e+00 1.425892299907448546e+01 3.126910461935412666e+00 2.280124147704885029e-01 6.700325379703649276e+00
6.782164042607664589e-01 7.647480520777116375e+00 7.470545335030132605e+01 9.134724309843214485e+00 3.109726832616221159e+01 3.391882900857196681e+00 2.198077548619275789e-01 1.411108813933647887e+01
5.951094457268224502e-01 9.075721629642671928e+00 7.556894896263735006e+01 9.723235775304143402e+00 5.658235014309001798e+01 3.330058942084242801e+00 2.307655214377302144e-01 2.316556627109595112e+01
6.304652056769732837e-01 1.031245490580075241e+01 6.249209851533995419e+01 9.436054890166021281e+00 5.798583279823024839e+01 3.236796088396667770e+00 2.198260392091060111e-01 2.338538785054210223e+01
7.115676427222922262e-01 1.100421481493409459e+01 6.599121950218778920e+01 8.655827906821485840e+00 9.031217984200228699e+00 3.336173482631301201e+00 2.127030896606965094e-01 2.491224092353613173e+01
6.865345782722427348e-01 8.748728401301152147e+00 7.067279109323197872e+01 8.910729426842095791e+00 3.853648418373834517e+01 3.032616491953037841e+00 2.180960885398508520e-01 2.135194696324612096e+01
6.964360450820378245e-01 8.670271186422818133e+00 8.095025493435899477e+01 9.329242656138109879e+00 2.185249561983167510e+01 3.590366590839429328e+00 2.194056392085903251e-01 1.313969907063524900e+01
7.255655966086704822e-01 9.300680250317817865e+00 6.902808105174079856e+01 9.059797261907393207e+00 2.755196337365528336e+01 3.321782770379807737e+00 2.194167230188778794e-01 2.370817323584839897e+01
7.130620370648921291e-01 6.512104008308784664e+00 6.163784432982516392e+01 8.560044864280481391e+00 4.333997014119389490e+01 2.709526596069381732e+00 2.097189179905332435e-01 1.101366145681445552e+01
7.086108276239954096e-01 1.001940437385874105e+01 6.742576877868481233e+01 9.394443551739747988e+00 7.221616143140678901e+00 3.394191564332286859e+00 2.233434586075901118e-01 1.380870144312296866e+01
7.015833001728594143e-01 1.007943630980763494e+01 4.621038138300936993e+01 9.049227363601691110e+00 2.628144663678202164e+01 3.170842792695044210e+00 2.213530922704221582e-01 4.146817870190556476e+00
6.509218645435480566e-01 9.413991644414524629e+00 5.744337574598406349e+01 8.731222738756567736e+00 5.673057530458459752e+01 2.911831190443688211e+00 2.117436465132185863e-01 1.384102530498870465e+01
7.176939346589401580e-01 8.832819986393403155e+00 6.413064606939633450e+01 9.463312515030290584e+00 2.949707319833404640e+01 3.140947220519239025e+00 2.246092364747583892e-01 1.383741217422089953e+01
6.675449586295971738e-01 7.970797464915325925e+00 6.940807079403936086e+01 9.147771344822018591e+00 4.511809800430783213e+01 3.157509436532404123e+00 2.162988909534492299e-01 1.949168289933965070e+01
5.933172828829137435e-01 8.772833031166406670e+00 7.771253245402887444e+01 9.161271708239558720e+00 5.587958297487614345e+01 3.267248592061932300e+00 2.193984841745973136e-01 1.826596943324035394e+01
6.837311483438359705e-01 7.418572966526909340e+00 6.119589123910582629e+01 8.781429320327529098e+00 4.910923240031583248e+01 2.757019232517113227e+00 2.147945468090511345e-01 1.037147673986393315e+01
7.098758222848055022e-01 1.052206408424918749e+01 6.232546402854153911e+01 9.332783499441324793e+00 2.333814407188646456e+01 3.104801580777112768e+00 2.269345971148875596e-01 1.980641928564904930e+01
7.655976896705142254e-01 8.661897633437714461e+00 6.727503100754634602e+01 9.934968402288234302e+00 1.117098530285303504e+01 3.176750851299448453e+00 2.359800200454613139e-01 1.972383237823914826e+01
7.108230258942995761e-01 8.762154907546195304e+00 6.939490289774502685e+01 9.010260867399793483e+00 2.669639834041621640e+01 3.132614321721101547e+00 2.116802367327240975e-01 1.528637303067428554e+01
6.071276481587861706e-01 1.016594720222693482e+01 7.340287024930000825e+01 1.009620521194210241e+01 7.130233677748248056e+01 3.692411941673704678e+00 2.354778873135593975e-01 2.418287122863404548e+01
7.275791061233943813e-01 1.024475239647436098e+01 6.396842373676742000e+01 8.892499714500843311e+00 8.108276016204207792e+00 3.176489276558834618e+00 2.166080026135674963e-01 1.389903025146167259e+01
7.392301832082792679e-01 6.953335263707630887e+00 8.152013936205000277e+01 9.787998873346850814e+00 3.239841751523293567e+01 3.549826608122646832e+00 2.290007547881023620e-01 2.363628862754640281e+01
7.134393995766566965e-01 1.374477782659682923e+01 5.199373486548802958e+01 8.709419970359176588e+00 8.588475463738213023e+00 3.074685053224229137e+00 2.117279461415389752e-01 1.016080131624596383e+01
6.817388949665801334e-01 8.479885834194003991e+00 5.833944818437108637e+01 8.903498957369116340e+00 4.928672334241859687e+01 2.828250950013375231e+00 2.167657130771951657e-01 9.756209708586759177e+00
7.858415398242023509e-01 7.387726395992673112e+00 7.145711713987591907e+01 8.589279014572046123e+00 2.538872804515438020e+01 2.988930205881759505e+00 2.107878971855485783e-01 1.233083429020235400e+01
6.619964267108693345e-01 8.349628076174571589e+00 7.249787318836592931e+01 9.141375979861246392e+00 3.194055204084837385e+01 3.312338315400786826e+00 2.196169190401808524e-01 2.004306356377169962e+01
7.683029430128581749e-01 1.154244781583078705e+01 5.917983631062817551e+01 9.045871771802623584e+00 4.126505954329806158e+00 3.117314515960379229e+00 2.178573306051447556e-01 1.433325486773773783e+01
6.951296207413089068e-01 9.227270093102124093e+00 6.840270495482766933e+01 8.735183078042005889e+00 2.109451953809152513e+01 3.120934864511442086e+00 2.116064873335501417e-01 1.283899066932387534e+01
6.811226137437172978e-01 8.055312191498288144e+00 6.715643895713733968e+01 9.172787054547384855e+00 6.542875374821329615e+01 3.010993786517953463e+00 2.197144724363959689e-01 1.775624057913612575e+01
7.086876308881593367e-01 8.266003168970719628e+00 6.408421759145682017e+01 9.120350076177468068e+00 3.545342167957561941e+01 3.127740949940059245e+00 2.183309632572170700e-01 9.154967251995319799e+00
7.098362565908122868e-01 1.094152834253221407e+01 4.483664815464698705e+01 9.080319992939097418e+00 2.353602990188710109e+01 2.779883943962408566e+00 2.234226274559126257e-01 5.218321576474806989e+00
6.907915802248151271e-01 7.979899597911243703e+00 5.317415810089138972e+01 9.053607588659925653e+00 4.655520123921766640e+01 2.947889109730243984e+00 2.198144284612062460e-01 8.312880570926989066e+00
6.824056512097194105e-01 9.171938749943155500e+00 7.167044733156430425e+01 9.241502042416215090e+00 2.002335700202677060e+01 3.390084687980094547e+00 2.163137755048382127e-01 9.411732776429014180e+00
6.004144285855733676e-01 1.144614404222675930e+01 6.576735611162823147e+01 9.968972912070082515e+00 6.468364778004334426e+01 3.522267188928155601e+00 2.353783208430778318e-01 2.213766120215439059e+01
6.478193645992054162e-01 1.220028044860204020e+01 6.261763980540359853e+01 8.836452231656522827e+00 2.633784970920367030e+01 3.262372727774947023e+00 2.187775123884730388e-01 2.322411900380857475e+01
6.691286357211609914e-01 1.018771392382762464e+01 5.803379180993562159e+01 9.006895006576343121e+00 3.921226748028023934e+01 2.977516271967735051e+00 2.154960620775376312e-01 1.690707361796777519e+01
6.687989347397386153e-01 1.172486734484322568e+01 4.165879391613603389e+01 8.870271891572919287e+00 4.046258746479743706e+01 2.556598887128562758e+00 2.150264343326652727e-01 7.953515625673772682e+00
7.741977530993158219e-01 8.000783670956757021e+00 6.990315436377457559e+01 8.858640849801995287e+00 2.298830151758024698e+01 3.247142016397949416e+00 2.115548482194304358e-01 1.561494264005056820e+01
6.752931681669783748e-01 9.940017926311863761e+00 5.913781009681937206e+01 8.918423838224761369e+00 3.318772013204601024e+01 2.878275929508812059e+00 2.130689825031292506e-01 1.303355942970211956e+01
7.347027895990745350e-01 8.784399812479843916e+00 6.823034047668909352e+01 9.487588342160192312e+00 1.580081964801350658e+01 3.250186073248188201e+00 2.269806733634451845e-01 1.484479203064745434e+01
