m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
7.237922372954972428e-01 7.757658685239747776e+00 5.391099386586993347e+01 8.657268335345950305e+00 5.288563796787185822e+01 2.848255077668024882e+00 2.029760419754050582e-01 9.285217726354613177e+00
6.856738260258096185e-01 8.226886136411440731e+00 5.297070244356451241e+01 8.164307381796003682e+00 5.115993689365534181e+01 2.826096446886886326e+00 2.028996277689283367e-01 8.951644154984634838e+00
6.691046667893298938e-01 9.283644058727325898e+00 4.408971311985544617e+01 8.195280881637966530e+00 4.347028314885946543e+01 2.672284891581971689e+00 2.012714116956814681e-01 6.794542792090455308e+00
7.383185699747693009e-01 9.248684061684031121e+00 4.688969328262690084e+01 7.976658039623611529e+00 3.645624171052156015e+01 2.726696618716359932e+00 2.009939830877506828e-01 6.926885920622051884e+00
7.461005676961709465e-01 8.331114349409705966e+00 4.993016883503704406e+01 8.659201185545295942e+00 4.361582852426910506e+01 2.810590404576728485e+00 2.035904734351453860e-01 7.908143797598629732e+00
5.631370903662059613e-01 1.305279933269953752e+01 4.958284034383995476e+01 7.986644253800029958e+00 4.787725429656124021e+01 2.884360650518435598e+00 2.018937814620402615e-01 1.244966418299837585e+01
6.383621756511930201e-01 1.095850686726739198e+01 4.682464101442878501e+01 7.938628878317969928e+00 3.718029144571855227e+01 2.760276801970254823e+00 2.006008438134127270e-01 7.963865667926556036e+00
6.619496082803092429e-01 9.344942744406324664e+00 5.360281350371850095e+01 8.037029694512540345e+00 4.406679265704219972e+01 2.905316309442661282e+00 2.046417092455319053e-01 9.462121065523280805e+00
7.630403714210856059e-01 8.304796595116032520e+00 5.082996843802085607e+01 8.006513438026180651e+00 4.191452817346940662e+01 2.804844961638885970e+00 2.024574780357629167e-01 7.894259659240773885e+00
6.986119920620701418e-01 8.868389612695889213e+00 4.973183018756900253e+01 8.185577174838062575e+00 4.632412744734770627e+01 2.757786989738349348e+00 2.003573735740218076e-01 8.347214286581497333e+00
6.771241877861547964e-01 9.794638470732799362e+00 4.402032901854138203e+01 8.022203911089924588e+00 3.963100081388449780e+01 2.705948801963177441e+00 2.033066404009234440e-01 6.757346899778528204e+00
6.544951877411773200e-01 9.252946549689070821e+00 4.550966839225478822e+01 8.337769159304745159e+00 4.473641937487226272e+01 2.751225369598526260e+00 2.028932765217742740e-01 7.107382828230345950e+00
6.706950000871944040e-01 1.023305606668515289e+01 4.561831886806396597e+01 8.194752577507058433e+00 3.694808911609435853e+01 2.751892638790978562e+00 2.015563816922496254e-01 7.260994270717427312e+00
6.209104876963591479e-01 1.231702370029231730e+01 4.312249271399856099e+01 8.885480060079263609e+00 3.127636067079849980e+01 2.754635534220374105e+00 2.046824980677516004e-01 7.380153449863834147e+00
7.434573237964104964e-01 8.013401090217996625e+00 5.140636049328877277e+01 8.361345515444078558e+00 4.755504045265929136e+01 2.778101987306635046e+00 2.004374586870084352e-01 8.372351795840588196e+00
6.668359246486493808e-01 1.138070682511803966e+01 4.544616483403662244e+01 8.209568424493054906e+00 2.741716892314289922e+01 2.824168171089465496e+00 2.013537054434837714e-01 6.778903312423833150e+00
8.333901823727486446e-01 7.660829057988548740e+00 4.867370707884311543e+01 7.967959082468621723e+00 4.050392563711181282e+01 2.764694032814969837e+00 2.001261007540967030e-01 6.780452351056164062e+00
8.197509616519439435e-01 8.653680764683826965e+00 4.624317434364023427e+01 8.347034706334749643e+00 3.582822530664844862e+01 2.720807600785709379e+00 2.009935364331999486e-01 6.652367612779061190e+00
7.198927443868956555e-01 1.003399796799162935e+01 4.827699254327768585e+01 8.267750921370787154e+00 3.049184921571732687e+01 2.872645762013458892e+00 2.008704015607214177e-01 7.051416087916691389e+00
5.785582579965994343e-01 8.836497574320858917e+00 5.766714668503995966e+01 8.584973593168275130e+00 5.505914458106681053e+01 3.005753968065009385e+00 2.000625868600290069e-01 1.086218481584036333e+01
8.892676840096763735e-01 8.614984844659529628e+00 5.303712796465146795e+01 8.380624295123251244e+00 2.751766393938722288e+01 2.929661600006109090e+00 2.047687979708372186e-01 7.934139958201454235e+00
5.054699650200645822e-01 1.321336013768993389e+01 5.081108597056280729e+01 8.058546488661948004e+00 4.913362900006861622e+01 2.966385106890438106e+00 2.009315571825424918e-01 1.159981620090582588e+01
7.186480534724849489e-01 1.157519957995936011e+01 4.415430873759767394e+01 8.008333142651515857e+00 2.417544808997855910e+01 2.752338809463317659e+00 2.002106016398056409e-01 6.499644762499408479e+00
7.023927705228236729e-01 8.514695660117926224e+00 5.035312370932381043e+01 8.155840081484790005e+00 4.490196677336695075e+01 2.803329581598118736e+00 2.006537582205578374e-01 7.946569534324463113e+00
6.906481010653608976e-01 1.060816917021707795e+01 4.739557614673915253e+01 7.952132362733219217e+00 3.223219369767171116e+01 2.779817339213512373e+00 2.011829508249347864e-01 7.547942505601326069e+00
7.176214521219684839e-01 8.359667942785666384e+00 4.456188718394732717e+01 8.438996965975153586e+00 4.334556664361394951e+01 2.664637096012677731e+00 2.088977911218097838e-01 6.372660059255849774e+00
6.707522910969173635e-01 9.074068372825902173e+00 4.849507188936346580e+01 8.157414978264945660e+00 4.459108693917526267e+01 2.809762535181206111e+00 2.019530917422703853e-01 7.747547288266070531e+00
7.239824944360923054e-01 7.606271023814956678e+00 5.088433919875848233e+01 8.312719054391127571e+00 4.935768069966025706e+01 2.806324024050694810e+00 2.025607034085455949e-01 7.789144183368617469e+00
7.563776562273506476e-01 9.105792763256733480e+00 4.582473946136578036e+01 8.004265999920018970e+00 3.767103326153030451e+01 2.704492844237182947e+00 2.002225512690888887e-01 6.811021560824163323e+00
6.356680315434137807e-01 9.330849935766797998e+00 5.194772504264211221e+01 7.900436519052451700e+00 5.088051196303131007e+01 2.856171929219975425e+00 2.002034368370439188e-01 9.431649916784024867e+00
6.225721689416862104e-01 9.356027789342263645e+00 4.576761036607270938e+01 8.055646595364983398e+00 4.571169222881358252e+01 2.688187208687605523e+00 2.086928951558809919e-01 7.146147003707496559e+00
6.166533751011469278e-01 1.068195375266497038e+01 4.609831044750881546e+01 8.298234347027555913e+00 4.338665910235345535e+01 2.711952940399334544e+00 2.022581164609329185e-01 8.171071298306173958e+00
8.616352439889234383e-01 9.004477660634467640e+00 4.759674680458368812e+01 8.160173471041712645e+00 2.879778125234167518e+01 2.779715763802983908e+00 2.059962208871517486e-01 6.528076172422739631e+00
6.463989479530221072e-01 1.056382357488814350e+01 4.686139980851562825e+01 9.275196863977237527e+00 3.615814251356434283e+01 2.821157367591335507e+00 2.119178966744979797e-01 7.792968582378482445e+00
6.903714011913095749e-01 9.271140260648213172e+00 5.034259010491662423e+01 8.566658349742723999e+00 3.944017043654456245e+01 2.862979047941662358e+00 2.070451849754491036e-01 8.102274285146494393e+00
6.877236397528974088e-01 7.210243470209331207e+00 5.638422560689581076e+01 8.736623907955202384e+00 5.399619087918740945e+01 2.967651548426122776e+00 2.103320641951983150e-01 9.206979248518610603e+00
5.795305431035058241e-01 1.216202395871122732e+01 4.500364127129164160e+01 7.577090499588461370e+00 4.169046847165178349e+01 2.717546039292029203e+00 2.015315686459885625e-01 8.436219768446314049e+00
7.120639167190179197e-01 1.081064911668432416e+01 4.504412229764945153e+01 8.141518243416964395e+00 2.795075395689882569e+01 2.793925128938484548e+00 2.035637960445519090e-01 6.512730835934173790e+00
7.353280078852129087e-01 9.091360815626185143e+00 5.052036796794518381e+01 8.251963784269090496e+00 3.259006459606818851e+01 2.904317970659884729e+00 2.005413788825516075e-01 7.157003437396022960e+00
8.681461704917911026e-01 7.077990296894639322e+00 5.678393474249833162e+01 8.543475064236705663e+00 3.741530293904274629e+01 2.972684601422495909e+00 2.022369392773866736e-01 8.137776893797749267e+00
6.511731997029434060e-01 9.050105378478516371e+00 5.040531460476963588e+01 8.171418948382472180e+00 4.535801131059797342e+01 2.801492250639594062e+00 2.001289656426090413e-01 8.244644732856039937e+00
6.380429486819310103e-01 1.112376101678063200e+01 4.253837469984907926e+01 8.167835673567392263e+00 3.494960060173704619e+01 2.742789319905118539e+00 2.005066252931563819e-01 6.551892487871834980e+00
7.753397823771287500e-01 8.283077421105959459e+00 4.906650363661729841e+01 8.702070686415094514e+00 3.826690611733850744e+01 2.822622040090175588e+00 2.084269043112841058e-01 7.053002695525023569e+00
5.797908334406142172e-01 1.039397369752624911e+01 4.916888234496495613e+01 8.090906491467569239e+00 4.776911314688116050e+01 2.789459107715853481e+00 2.021033540978944554e-01 8.853052008577503074e+00
7.460504570635573263e-01 9.178350834471224573e+00 4.756973832858876960e+01 7.989997572164643458e+00 3.524093582544859515e+01 2.765277942048561588e+00 2.021730615116941465e-01 6.854694229955026863e+00
7.863699699942164889e-01 7.730401183048993374e+00 5.022987282555783395e+01 8.015965617188630432e+00 4.403391843155224450e+01 2.791342390768468018e+00 2.031362628659991454e-01 7.389098064997314808e+00
6.969163489611703843e-01 9.618028869397569736e+00 4.674456798046070105e+01 8.285276185497494339e+00 3.753205565211822403e+01 2.754221511426237612e+00 2.013872867592943761e-01 7.232414357768678137e+00
6.989035845036429828e-01 1.149449878042833717e+01 4.839355245736644662e+01 8.004341136773630794e+00 2.689943494763180354e+01 2.847294048493476115e+00 2.002878556119484510e-01 8.574582506761057488e+00
6.308646223040973444e-01 1.030192671565644602e+01 4.877283902566490781e+01 7.768049626446758005e+00 4.852319891696087240e+01 2.731912751355809021e+00 2.047172232939437897e-01 9.217401209590986966e+00
7.070142502437544163e-01 9.496249240805822112e+00 4.310188195935564437e+01 8.103729315528706678e+00 3.712817282779742811e+01 2.682860609922147255e+00 2.009247074971252378e-01 6.142631065905863608e+00
6.980518479710615676e-01 9.253833907544887438e+00 5.077261713339332516e+01 8.535209107635790104e+00 3.915384459541481021e+01 2.865440288469444319e+00 2.046883042983138057e-01 8.180811152542604603e+00
6.382709991564839980e-01 9.250319696800122671e+00 5.373879261814270336e+01 8.366722700131955293e+00 4.930692988280969757e+01 2.914775579635593417e+00 2.097968014678470161e-01 9.933254509796441312e+00
6.180086273194467239e-01 1.021690091339788609e+01 4.639811649510545521e+01 8.334614954716458968e+00 4.165785124354934510e+01 2.781941936874084753e+00 2.029923671638903804e-01 7.505321174461768940e+00
6.282516208978353722e-01 8.379726492162083318e+00 5.420439052300412186e+01 8.453268546106039949e+00 5.291950589502571489e+01 2.917968749936820316e+00 2.034864383211769101e-01 9.244697237437268456e+00
7.409734605579976208e-01 8.486194040810463690e+00 4.654190494589093419e+01 8.252321088926500181e+00 4.477154059118984719e+01 2.690290800982980457e+00 2.001954689469669368e-01 7.191238725523951381e+00
6.524780212042270433e-01 9.397192441183490175e+00 5.223624341790745973e+01 8.014337919774227714e+00 4.387880526207559484e+01 2.848928051791501659e+00 2.040242376732902541e-01 9.002059544879148945e+00
7.869168912231130353e-01 1.005312737982276516e+01 4.765810276934104905e+01 7.992251281054599588e+00 2.354461551002281539e+01 2.818267505099947279e+00 2.079973405730770053e-01 6.306703746200144955e+00
7.625825700936907925e-01 1.092972080156853565e+01 4.678694232098344230e+01 8.370303956141126989e+00 2.258658374299185567e+01 2.854798495401308145e+00 2.095815546081389591e-01 6.970998864466623424e+00
6.480873940624047869e-01 1.264240091055753012e+01 4.674215652321595371e+01 8.185774784506293145e+00 3.975589219084468340e+01 2.828587886132485796e+00 2.045634467582044536e-01 1.122981137178186017e+01
8.245955473134117808e-01 8.413281343529416034e+00 4.700433980550494084e+01 7.887118131932115972e+00 3.637325183862523659e+01 2.748322647129034735e+00 2.031996557555505734e-01 6.564707078229183423e+00
6.464077804476301425e-01 9.369333560265765470e+00 4.905530221752619013e+01 8.051606913740592120e+00 4.335356910959630738e+01 2.775102059952628597e+00 2.044104807182550720e-01 7.899042574249165227e+00
6.209271343211086869e-01 9.423838072027960422e+00 4.744526509373453393e+01 7.818442872610668282e+00 4.743912541310126585e+01 2.765526875137841678e+00 2.000986059919782900e-01 7.731321655919814795e+00
6.874020145905835877e-01 9.240405273869217950e+00 5.187477772581689806e+01 8.065152377702226261e+00 3.956755587488525805e+01 2.856953389025604917e+00 2.006510381798739528e-01 8.384870737702140531e+00
5.350918868162174435e-01 1.127410604547019446e+01 4.701461533195479348e+01 7.829719548922128070e+00 4.634837572017033125e+01 2.744491113716111208e+00 2.005389635003266002e-01 8.245303301558505993e+00
6.251132027931899371e-01 9.940094035499878800e+00 4.725163871895219359e+01 8.656279858849881492e+00 4.468967096239431669e+01 2.761823754317453528e+00 2.066128967479500256e-01 7.999156675643483538e+00
7.465288153771856283e-01 8.864698585414837240e+00 4.310712775149689691e+01 8.546932194888384515e+00 3.934558587705252108e+01 2.698103336873804547e+00 2.054375103763196042e-01 6.110990766159277499e+00
7.687617667435536761e-01 9.255803701602992817e+00 4.484109743521381120e+01 8.029784418393504097e+00 3.753666674146399629e+01 2.645624542303456117e+00 2.061554229838434560e-01 6.809539824977788314e+00
8.416192231570444049e-01 8.001177346907713428e+00 4.584930237452493174e+01 8.441291488648552388e+00 4.038036645350531728e+01 2.730777436628996746e+00 2.012520063559047889e-01 6.603303136436339926e+00
7.748279939099513847e-01 9.235894060348925905e+00 4.676149548007989409e+01 8.170907094780115898e+00 3.428954649195063809e+01 2.766834585911968958e+00 2.006716127734951005e-01 6.798776325971330081e+00
6.604279256593542646e-01 9.721340946529437588e+00 4.833806903335113958e+01 8.001957215194806849e+00 3.592296223442072289e+01 2.781660215949200321e+00 2.016823170514513430e-01 7.154176198372341311e+00
7.942164190982987648e-01 8.223886118009126278e+00 4.535669891231802353e+01 8.091487874969537586e+00 4.029477413530903362e+01 2.667256484336993694e+00 2.009286909439096380e-01 6.384784246692920995e+00
6.579867496702179741e-01 1.057467556570768963e+01 4.403475202771652164e+01 8.047857426771180656e+00 3.741901467914863844e+01 2.713213104533768849e+00 2.016361602862123681e-01 6.977900050085547257e+00
7.650047521261813532e-01 9.651805874248580608e+00 3.972229726255623206e+01 8.027916700372035308e+00 3.617365170318579004e+01 2.581905429147940190e+00 2.025817801575705290e-01 5.709533604819065467e+00
7.838259705911322373e-01 7.681525835176790551e+00 4.952928013559228759e+01 8.279193518444985855e+00 4.911670417071557182e+01 2.737644362826562983e+00 2.059844569017163229e-01 7.843360016775604571e+00
6.784320669424637185e-01 9.492933260051932720e+00 5.368548596997008104e+01 7.734030579232984870e+00 4.965993830179547786e+01 2.893113467157630403e+00 2.010549719824997195e-01 1.060586050526277901e+01
6.200559281494538721e-01 9.223018082307167020e+00 5.019435391690988268e+01 8.375391566868650273e+00 4.818911829675194980e+01 2.818806044076029416e+00 2.034820066840520580e-01 8.483017815174100917e+00
7.587823408421224824e-01 9.356681514923518961e+00 4.443799692944180890e+01 8.056378926721023959e+00 3.413960164755500415e+01 2.760513135706974985e+00 2.009926126265661195e-01 6.176765874421879410e+00
5.367495965837110194e-01 1.125879059098367918e+01 5.118357106517390065e+01 8.108155787736654574e+00 4.913626863539868594e+01 2.874046846211041117e+00 2.045725125507978359e-01 1.003920092720585266e+01
6.925328244663238042e-01 9.848272880538942786e+00 5.195108342778500798e+01 8.346900620546222171e+00 3.430470538814758896e+01 2.854774749271085543e+00 2.008477591363908299e-01 8.844575372529135393e+00
8.692560104503331830e-01 8.622778211950922866e+00 4.605677723854802252e+01 8.170393494875510143e+00 3.394836715410022521e+01 2.721954968260336560e+00 2.008840851352982348e-01 6.601449460836452232e+00
7.000102726953477683e-01 1.046255712916386216e+01 5.087683476060532684e+01 8.316044968382760416e+00 2.626371905557932607e+01 2.940165378047584710e+00 2.013338988709781063e-01 7.685877269805394540e+00
6.978540269216750858e-01 9.191817085362654183e+00 5.279173627155082471e+01 8.623510997733514927e+00 4.299104846574440586e+01 2.871438256123166166e+00 2.011968615148764516e-01 9.454503419188899471e+00
8.431139909307944214e-01 9.759744943356709612e+00 3.807357140862562517e+01 7.915325639141273406e+00 3.118748766107361092e+01 2.571243197617021803e+00 2.006790075193201073e-01 5.093342780943577175e+00
6.204999203644404604e-01 9.429773911226025263e+00 5.070575427754149445e+01 8.409695824174461265e+00 4.486565929821100696e+01 2.885063631919128735e+00 2.021379927407816468e-01 8.239391242540641258e+00
6.879770952720981603e-01 9.315267623527745400e+00 5.089097987772905185e+01 7.979521230010424127e+00 4.771735305369983138e+01 2.795479392334068613e+00 2.018097478164820879e-01 9.275909922441655908e+00
8.694882423037292307e-01 9.524292071890085865e+00 4.453580545164054172e+01 8.178097027086790760e+00 2.657314323442745163e+01 2.716988439850495762e+00 2.075084470355435806e-01 5.986235841544079506e+00
6.645897467074820542e-01 1.114179300075410950e+01 4.271749361733687067e+01 7.967825895741156295e+00 3.161763686602641599e+01 2.724450377151411473e+00 2.008103138740846560e-01 6.301919546090914537e+00
6.966791106330978423e-01 1.019020968775446612e+01 3.915008791501819019e+01 8.175441112070451766e+00 3.870724698118824136e+01 2.579176224996864164e+00 2.011718673447475125e-01 5.951812212583947215e+00
6.960075442985249605e-01 9.500120366320899734e+00 4.584416231578466494e+01 8.265982543692574680e+00 3.886624237294785189e+01 2.734796342832542138e+00 2.029664839960768907e-01 6.987327593918391422e+00
6.852337832616725022e-01 1.014801038745564910e+01 5.155700716755346491e+01 8.147926222851962663e+00 3.773392061773481032e+01 2.883204130701783718e+00 2.004875023003517553e-01 9.321405597213182403e+00
5.925735793335330515e-01 9.373202841379725925e+00 5.592955907734395993e+01 8.405997941638737814e+00 5.564539548934121882e+01 2.976187337203839878e+00 2.007628118817708363e-01 1.103971557261963632e+01
6.721070566078809483e-01 1.001489368278293490e+01 4.404149608763091805e+01 8.144968667357407099e+00 3.794490698678845320e+01 2.704663908672423123e+00 2.025317054845992559e-01 6.677653677572649826e+00
6.695501453270111814e-01 1.116322106802445546e+01 4.894079032392195217e+01 8.193974312617587685e+00 2.837203629998451859e+01 2.844057692901607481e+00 2.026498988534188583e-01 7.982139923303217977e+00
5.796834067642724353e-01 1.132092308498440580e+01 5.090225627270824305e+01 8.211753823560030696e+00 4.597841714497448606e+01 2.887442353242859916e+00 2.046552426099780830e-01 1.039263735800470734e+01
7.408316529828944397e-01 8.679019674338492862e+00 4.319973879141847561e+01 8.221230167816155898e+00 4.071052452378631870e+01 2.705293160827591858e+00 2.005150726232065028e-01 6.089465752405739174e+00
6.886409204270766971e-01 8.578677669222262381e+00 4.986304191463788271e+01 9.153914203650282744e+00 4.775280500083310642e+01 2.839633740891574831e+00 2.167366041807795018e-01 8.341615765822353978e+00
6.461213306510287246e-01 1.208533034991366151e+01 4.191607919014465722e+01 7.996867110140698287e+00 3.180177995044669359e+01 2.683173203492514425e+00 2.011549590252494635e-01 6.929623879476774384e+00
8.692560104503331830e-01 8.622778211950922866e+00 4.605677723854802252e+01 8.170393494875510143e+00 3.394836715410022521e+01 2.721954968260336560e+00 2.008840851352982348e-01 6.601449460836452232e+00
8.093062749391671806e-01 8.430196340660579324e+00 4.616011927714279039e+01 8.286030415008577066e+00 3.479596315676437257e+01 2.804097350967825530e+00 2.048550544805272378e-01 6.069914629294404840e+00
7.154099523156148832e-01 9.248263531326639253e+00 4.721990290740190943e+01 8.492828409603799145e+00 3.741619021102493292e+01 2.779501485280213124e+00 2.078093730400454309e-01 7.029716969185818343e+00
7.610510532764147573e-01 9.848555749851836794e+00 4.468039677039224244e+01 7.746152007320415755e+00 3.533512404855230926e+01 2.668881132360177766e+00 2.027162707665588481e-01 6.992471213603444369e+00
6.468979298756091234e-01 1.019822303361738847e+01 4.291923491257579570e+01 8.247231928299568082e+00 4.043927143316622619e+01 2.677455843117455991e+00 2.012064803535519031e-01 6.686535442851493372e+00
6.871497378453210736e-01 1.103573531783821515e+01 4.969084923791422170e+01 8.082860415576222479e+00 2.910322592049911350e+01 2.864339356620408061e+00 2.019517005828061484e-01 8.548783703021019420e+00
7.662832033780094809e-01 8.612072309430525152e+00 4.573587302711316482e+01 7.968801387757135757e+00 4.386502966547742943e+01 2.650961817466852111e+00 2.005342629023570966e-01 7.216031750681590751e+00
6.942445654340169137e-01 9.353267818564670932e+00 4.635021279729205190e+01 7.907558032942005433e+00 3.754439175324990430e+01 2.769835829336970257e+00 2.025378463309665811e-01 6.657825155051415145e+00
6.704816470241760085e-01 9.156291190196245822e+00 5.603980431066329260e+01 8.168095887533159072e+00 5.562241386943796329e+01 2.932827083374256461e+00 2.024021578150676792e-01 1.190310982524727912e+01
6.703054222002291507e-01 9.040642670000989867e+00 5.695270383487098087e+01 8.601123657303030967e+00 5.161112045180697550e+01 3.016923711682514053e+00 2.000707156244997675e-01 1.156575789655078346e+01
7.523403043041420046e-01 8.375986753971895737e+00 5.090630502108164279e+01 8.381131009809672960e+00 4.129688723880120449e+01 2.804500206674399809e+00 2.077871712552106787e-01 7.879663169453067439e+00
5.904627573478028468e-01 9.551297811238535829e+00 4.954835889738333066e+01 8.299871406227065762e+00 4.523211058802182549e+01 2.837501094140457703e+00 2.012527213492857903e-01 7.903496349830276380e+00
7.854831128234754933e-01 1.144232607904633525e+01 5.220939009373222461e+01 8.064172456311341719e+00 1.634299905002369258e+01 2.939597471975094134e+00 2.027523149379361067e-01 1.172480725291410231e+01
6.703516320509058657e-01 9.678119119334054332e+00 4.595203753787414058e+01 7.901986945468752133e+00 4.096236436420614524e+01 2.743967330699978113e+00 2.011923491226086380e-01 7.194039365873340586e+00
6.913869238158352193e-01 9.191413889801406611e+00 4.367773620959745529e+01 8.532648738402476951e+00 4.288334671933888842e+01 2.652588224604042200e+00 2.062392393069253094e-01 6.726388549552321905e+00
7.585511470656790545e-01 9.599196013929967464e+00 4.439447925109195126e+01 8.403664843681257324e+00 3.338595465101266768e+01 2.758151741913092092e+00 2.007079111334812704e-01 6.411471992359314420e+00
6.092688491661559791e-01 9.613806229441733464e+00 4.780526381335052832e+01 8.419459983121816649e+00 4.590208731801921260e+01 2.775926886839045427e+00 2.037110081362186742e-01 7.875173792188720157e+00
8.192684329608106442e-01 9.866296931469108245e+00 4.472288825012375924e+01 8.866570834549738933e+00 2.785318000612355505e+01 2.743644015476904841e+00 2.055247907781192762e-01 6.543987712637554743e+00
7.163567176789251700e-01 9.322694696457897834e+00 5.189524817914900723e+01 8.192805843986736392e+00 3.416185107959542933e+01 2.877754906737036489e+00 2.002676933271088922e-01 8.052043072599165185e+00
6.433430551598066094e-01 9.215178227192314608e+00 5.589370724871970708e+01 8.848059238831840645e+00 5.374333878451496815e+01 2.954137626715167997e+00 2.047638609126995468e-01 1.156223810031309718e+01
5.422668920036625151e-01 1.134561691922254312e+01 4.879137996047778358e+01 8.229199005909041631e+00 4.776802008404620636e+01 2.816112157758238421e+00 2.027809015013618821e-01 9.291090623416083716e+00
7.581782502790089806e-01 7.092488598521438092e+00 4.956463872746849830e+01 8.027676198180589751e+00 4.909527159900632398e+01 2.755449787063160461e+00 2.015900870763925323e-01 7.103146595650737360e+00
7.776087813472190025e-01 8.501191138172854878e+00 4.685217492733941924e+01 8.453734403536278919e+00 4.065689268730703532e+01 2.768437029832830909e+00 2.061525796156001289e-01 7.072094006905608410e+00
6.848599965641393172e-01 9.692337336939544912e+00 5.186911475133952365e+01 9.098115602252333289e+00 4.508094671828076372e+01 2.902400340122196276e+00 2.106421564154587200e-01 1.017667589620307389e+01
6.976976154079529424e-01 9.765487043979417692e+00 4.713010617033084060e+01 7.677138317997258987e+00 3.846600678131697038e+01 2.701830345673423395e+00 2.067307057894446909e-01 7.516534384032365068e+00
7.425745919589121780e-01 1.217197867034862568e+01 5.095150476667192407e+01 8.072159718928354266e+00 1.520377501530976794e+01 2.976475047078971148e+00 2.016548444677785656e-01 1.042230744485201122e+01
6.877907857793638113e-01 7.628975368911799393e+00 5.224347480208552241e+01 8.248376799743351029e+00 5.034798705484944747e+01 2.843296421859195178e+00 2.048113072363476894e-01 8.005079992002002598e+00
7.171705245659001360e-01 8.771727350177549454e+00 4.671633943969463587e+01 8.396035875776789226e+00 4.179570965608053967e+01 2.711903883608649757e+00 2.066011492988221454e-01 7.095718731548419811e+00
8.004336594275343053e-01 7.798111678477338771e+00 4.921928748095125883e+01 7.837448030066720861e+00 4.164190717790906149e+01 2.777557368593401854e+00 2.015441274942116334e-01 6.975703985650021366e+00
6.638751949213846926e-01 8.810702542755795008e+00 5.251131642570563685e+01 8.427692859445347295e+00 4.250941570937759906e+01 2.906623285987696370e+00 2.004696411581088633e-01 8.313733131203790094e+00
5.691637190411603653e-01 1.135984200690217527e+01 4.861825795678402784e+01 8.048670986641450753e+00 4.333332865470762840e+01 2.808997989019398123e+00 2.027674564480311803e-01 9.044724837773662429e+00
6.604487809553991617e-01 8.482948479590589841e+00 5.089240098367356069e+01 8.448900386394994300e+00 5.003982085936540614e+01 2.820939814100344112e+00 2.113491635217299158e-01 8.457334492938056059e+00
7.351709785484269455e-01 9.452823819447242926e+00 4.704301481886397340e+01 7.893529955499015038e+00 3.779299172488875058e+01 2.730940449301074047e+00 2.046146305558190770e-01 7.403828070343156043e+00
8.213001100844793401e-01 6.933546147636985069e+00 5.032534594633686709e+01 8.234875615738694421e+00 4.675739528464054473e+01 2.824536638212145956e+00 2.061093566513890474e-01 7.152096782635361194e+00
7.618659893886250423e-01 1.005219582885215424e+01 5.174661086074436156e+01 8.015494486269798102e+00 2.611270392737394275e+01 2.888008905514442226e+00 2.017187046357341029e-01 8.261213809865104452e+00
6.361729415467999305e-01 1.026532327399770494e+01 5.137243215351098513e+01 8.375147089550427637e+00 4.769188509871992210e+01 2.859387116688083097e+00 2.077800214074110030e-01 1.028720773286442736e+01
6.820927634222130331e-01 8.507685463909449908e+00 4.932323849495278267e+01 8.687135680950872185e+00 4.921338429537073722e+01 2.772267321750575775e+00 2.033955579803168046e-01 8.188871666741269095e+00
7.732085764776575054e-01 7.942773219046095790e+00 4.585552582933665633e+01 8.368101464719218896e+00 4.526921108905675339e+01 2.676684058087900553e+00 2.029405718196161112e-01 6.831038600176240649e+00
7.980001169711281594e-01 8.004150690002170165e+00 4.803918809691713676e+01 8.070768974138825769e+00 4.159585255316319063e+01 2.709533017330689741e+00 2.009112541703928778e-01 7.016348638562233120e+00
6.646090191812743520e-01 9.737200011715833270e+00 4.942691435391267163e+01 8.625808384226820280e+00 4.395667083110073037e+01 2.807164789494771107e+00 2.027461014618879842e-01 8.878250736670427301e+00
6.364800438919497871e-01 8.572314419758670923e+00 5.320506541161281433e+01 7.772826929732111090e+00 5.206325589511236274e+01 2.860445107637103135e+00 2.007634856766882525e-01 8.988776366525502937e+00
6.616148213470259831e-01 1.114813961824828503e+01 4.159346671301592835e+01 8.341862996768474758e+00 3.275913239944350153e+01 2.724141137841959104e+00 2.048914366251777530e-01 6.225225991253448221e+00
7.634437921432754015e-01 8.166520474560172715e+00 5.150451708597564959e+01 8.144579451675449278e+00 4.065680844226900348e+01 2.799663094560580490e+00 2.008032697345162598e-01 7.803398668401284155e+00
7.473172269514158916e-01 7.781689799218293402e+00 5.094047435183617978e+01 8.546848046035968594e+00 4.498925959762419780e+01 2.779657781054349464e+00 2.031176281285802521e-01 7.762638202824177824e+00
7.080466002353196231e-01 9.335118312525132467e+00 4.466356375358873976e+01 7.794570006931755835e+00 4.452092666523734010e+01 2.626103307492860583e+00 2.012049999818095458e-01 7.273354332260424826e+00
6.005534564616944460e-01 1.124280759109930017e+01 5.322149176347067367e+01 8.499273928683169999e+00 3.958648222969341646e+01 2.965033941214286095e+00 2.035164752143779343e-01 1.094400456177137571e+01
7.237836177552394723e-01 9.690953919435056463e+00 4.512490682235442563e+01 8.419051710135210698e+00 3.477179693926593984e+01 2.753766330826512565e+00 2.009194957499679801e-01 6.636972424955134287e+00
7.460504570635573263e-01 9.178350834471224573e+00 4.756973832858876960e+01 7.989997572164643458e+00 3.524093582544859515e+01 2.765277942048561588e+00 2.021730615116941465e-01 6.854694229955026863e+00
