m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
1.052836299199195080e+00 6.477651908496771860e+00 5.212346033732179507e+01 7.785668750017205930e+00 2.720333988611711362e+01 2.553766718560551041e+00 2.014873479581077986e-01 2.493055415749868686e+01
1.216116318458883239e+00 5.117858913413617650e+00 5.841505542584035027e+01 8.101055031924733640e+00 3.309863695545981699e+01 2.709882194711471293e+00 2.039983226470122590e-01 2.333237436170853485e+01
1.175479317469064977e+00 5.105697831209672799e+00 5.462238262951640166e+01 7.701249079814789233e+00 5.138184370917171861e+01 2.558998819234703070e+00 2.015768035630861321e-01 1.955678972836849638e+01
1.120076916335589035e+00 5.529194609337102051e+00 5.854138438465319183e+01 7.867336309879374490e+00 3.915147469219236598e+01 2.755931869730472883e+00 2.003641338072801037e-01 2.146145743816063955e+01
1.112634206117509406e+00 5.525123669875089405e+00 5.462970356222756863e+01 8.015479927068710708e+00 4.246441255251146885e+01 2.602127903800647957e+00 2.010377589270264387e-01 2.386151728942596506e+01
1.255448013455835898e+00 5.883154672922064954e+00 5.011118753531211212e+01 7.500099044452531949e+00 7.084250719478092151e+00 2.530625505565602840e+00 2.024634855111900611e-01 5.256044967856001726e+00
1.064708822280396205e+00 5.180644946217631386e+00 5.894370172498210536e+01 7.663919014115847084e+00 4.259794652573333451e+01 2.733596752709644306e+00 2.022728131639897065e-01 2.033743634990921123e+01
1.066906924340381035e+00 5.258482744972644340e+00 5.840637991020413011e+01 7.702892990372483872e+00 4.083752952599969177e+01 2.720330725720294662e+00 2.012903548659399078e-01 2.048779739204838890e+01
9.355312165857206930e-01 6.320275756601316353e+00 5.425019670827154528e+01 8.324921794355358173e+00 3.536855286282249722e+01 2.636143453009777815e+00 2.080400643509895953e-01 2.428252478846252060e+01
1.041681690317402653e+00 5.049694192629644363e+00 5.750034418421229532e+01 8.034684117954720151e+00 5.626998373926830510e+01 2.665114459474378084e+00 2.047118517149728589e-01 2.135878826946230902e+01
1.086054283246181029e+00 5.289161664204120150e+00 5.906405328930272702e+01 7.841287393300979680e+00 4.772367866306674244e+01 2.750970129950906617e+00 2.013287606744455782e-01 2.149509539376650480e+01
8.458373610471193738e-01 5.937277531548302179e+00 5.724407489739304822e+01 8.108309577364973819e+00 5.428224310465379432e+01 2.669700643881025570e+00 2.000639734422121896e-01 2.067272094611769617e+01
1.348799554878739482e+00 5.518526415010404307e+00 5.503236626751075988e+01 7.677036522809038033e+00 1.610677976256399191e+01 2.655703291666648980e+00 2.018530890484709628e-01 2.046624663899287455e+01
9.980664573036596154e-01 5.897187948394254420e+00 5.374946416745137867e+01 8.363140920308365978e+00 4.633820073364625358e+01 2.560759031581379297e+00 2.060936031720864703e-01 2.409189611963181221e+01
1.152198793340108329e+00 5.491637626172471975e+00 5.722501218463679606e+01 7.482899521506244156e+00 3.107416881693048794e+01 2.691720084905750099e+00 2.015415537155265391e-01 2.074050115201481503e+01
1.099102342684560529e+00 5.236166143386600247e+00 5.643431826346562730e+01 8.327051881442496750e+00 4.822686332127069164e+01 2.659380901505209671e+00 2.020818254000875391e-01 2.354624318200610844e+01
1.042741074185182582e+00 5.838742724288725761e+00 5.593692129203509467e+01 7.937914051935495152e+00 2.622345323297369646e+01 2.661008231342957053e+00 2.016877532411889273e-01 1.827550731264478046e+01
1.201548896645312725e+00 5.833195766623759937e+00 5.419176495589363185e+01 7.876094961753881130e+00 1.530487261620994133e+00 2.590085276709417794e+00 2.025820187822189311e-01 1.882022476663529176e+01
1.251292375363424636e+00 5.101638337347184304e+00 5.708135067563937071e+01 8.307407217146520750e+00 1.743617560645452613e+01 2.691891856969339969e+00 2.007966368562118520e-01 2.314976266436495322e+01
1.035640783779182117e+00 5.632455203173038605e+00 5.649096300407988736e+01 8.295636653032072871e+00 3.597419268915804480e+01 2.678671012029557374e+00 2.039277106970449338e-01 2.374575896450471646e+01
8.791358665462627453e-01 5.444716989527406348e+00 5.707977091044755014e+01 8.451374758455518332e+00 5.641073277346944082e+01 2.713611219540881248e+00 2.009695092522345572e-01 2.131246265719677524e+01
