weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 3.810311603849798168e+00 7.694020134471642791e+00 2.577156566214025091e+01 4.667801600180759891e+01 2.820281171670189124e+01 5.811118413310469855e+00 1.829159991781974526e+00 4.179821300802703199e+00
0.000000000000000000e+00 -9.999999999999999775e+37 9.674159952547108920e-01 1.424252342315850761e+01 2.860845405594119839e+01 2.344565871839445137e+01 7.422887397430561407e+01 4.199193913031770364e+00 8.228737680323796599e-01 1.417204001478819286e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.350663414259308581e+00 1.086941362865981020e+01 6.742762346148518304e+01 2.219659783469283454e+01 7.703781426912253494e+01 7.899233006222192266e+00 8.989557607570879405e-01 3.209873722462759815e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.343228645252495523e+00 2.039674843049280284e+01 2.364082181921588699e+01 4.163817811132667401e+01 2.328751266805944198e+01 4.477968151821444920e+00 1.683694911417162432e+00 1.484383714046478708e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.916976534037936553e+00 1.122515830203818510e+01 2.778858484277314744e+01 4.127096182376306643e+01 9.272748353533307863e+01 5.310360438836351449e+00 8.509525927104188980e-01 1.416758320332021803e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.273548711882701578e+00 5.141704804785513616e+00 1.574249939232285200e+01 4.159572877105044597e+01 8.970393698886657319e+01 5.562397063223303739e+00 1.051098416922821022e+00 2.182241000445001688e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.351429480019463725e+00 1.624401420260790729e+01 2.515771098045093979e+01 2.070883878363826014e+01 7.596004606881210464e+01 4.733642395866655583e+00 9.838116986265341701e-01 1.928692506183257294e+01
0.000000000000000000e+00 -9.999999999999999775e+37 5.933643207306389389e-01 2.083507974586807876e+01 6.693675942093875619e+01 2.973108635106299857e+00 8.418878807345035398e+01 4.939103649328904666e+00 5.403192288743225991e-01 2.345997231123307358e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.278461847666479745e+00 1.810014419764613791e+01 3.076348911096128447e+01 1.592314275444844540e+01 6.505231383428808556e+01 5.914318864576685542e+00 1.091439049784252990e+00 3.164683501005193023e+00
0.000000000000000000e+00 -9.999999999999999775e+37 7.175799606114785512e-01 1.108977184901418234e+01 5.625603554809421070e+01 3.237616836199310910e+01 7.106644115345551427e+01 5.155936201883065451e+00 1.108906047209631929e+00 1.552504700132361748e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.284547986229306993e+00 1.081921066667952047e+01 8.232868372625034681e+01 1.149945323452072543e+01 7.874478945859267753e+01 2.545566445903245878e+00 1.261016176728720461e+00 2.486625173410579759e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.943854788700432712e+00 1.574079959192451739e+01 4.483322961489440672e+01 7.146210735586719487e+00 6.171615353009210025e+01 2.666754202063307488e+00 1.173528177978886644e+00 1.133643944626673417e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.558877616321829418e+00 1.710856697207245602e+01 7.153289357282099559e+01 1.882793804250787417e+01 8.347557825956229749e+01 2.199211324229955800e+00 9.364249226528562620e-01 7.487815230836257996e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.059697651024704257e+00 1.021671979765078575e+01 4.122466648518840771e+01 4.955193970717574814e+01 3.811377612631965661e+01 6.413078981563375081e+00 1.427012940702422794e+00 2.532353526484518280e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.479152154302036060e+00 1.021446522084703545e+01 2.606909913199720563e+01 3.667384358595652571e+01 9.915875555132846841e+01 5.452354225853309089e+00 1.365435019408633543e+00 5.214339994744457307e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.497917119697115940e+00 9.107902385669907730e+00 5.185901628866386659e+01 4.594531730487791066e+01 5.377992317903667185e+01 7.663702898025678500e+00 1.147962168777813430e+00 1.333250755209466121e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.754806506356065832e+00 1.519817295958302061e+01 4.266585976936401181e+01 9.655841720424835017e+00 4.999108246382835574e+01 7.116991732483897160e+00 5.522882782793850920e-01 7.880487162686805824e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.080014462415481269e+00 1.219330900558408004e+01 5.700263869373532799e+01 2.773624607303726464e+01 7.992432560973252009e+01 3.447248441754398929e+00 1.720781012349192229e+00 3.477636127939137456e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.272824414216627842e+00 1.170326283501476361e+01 2.109208776701838772e+01 2.664408801926404990e+01 4.802311219041366996e+01 5.540425687482638750e+00 6.630675976139276395e-01 5.094103109658687956e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.184312210422887368e+00 6.863987334597265288e+00 2.602595770927538155e+01 3.223331286927621875e+01 4.729575157204175895e+01 6.545901490753244900e+00 6.701550793741799517e-01 3.741716605086707670e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.273204793686428360e+00 1.875575975599229395e+01 4.128154359055146472e+01 4.859956109231191590e+00 3.314343517288082808e+01 7.998739963087466265e+00 1.674536121761057261e+00 7.015097268933483399e+00
